name,url,profile,additional_urls
Ron Fedkiw,https://icme.stanford.edu/people/ron-fedkiw,"Main content start Canon Professor in the School of Engineering Ron Fedkiw Canon Professor in the School of Engineering Fedkiw's research is focused on the design of new computational algorithms for a variety of applications including computational fluid dynamics, computer graphics, and biomechanics. Education PhD, UCLA (1996) Contact fedkiw@cs.stanford.edu Mail Code 9020 Links http://graphics.stanford.edu/~fedkiw View Full Stanford Profile Back to Top",http://graphics.stanford.edu/ http://graphics.stanford.edu/~fedkiw
Leonidas Guibas,https://icme.stanford.edu/people/leonidas-guibas,"Main content start Paul Pigott Professor of Engineering and Professor, by courtesy, of Electrical Engineering Leonidas Guibas Paul Pigott Professor of Engineering and Professor, by courtesy, of Electrical Engineering Professor Guibas heads the Geometric Computation group in the Computer Science Department of Stanford University and is a member of the Computer Graphics and Artificial Intelligence Laboratories. He works on algorithms for sensing, modeling, reasoning, rendering, and acting on the physical world. Guibas interests span computational geometry, geometric modeling, computer graphics, computer vision, sensor networks, robotics, and discrete algorithms --- all areas in which he has published and lectured extensively. Current foci of interest include geometric modeling with point cloud data, deformations and contacts, organizing and searching libraries of 3D shapes and images, sensor networks for lightweight distributed estimation / reasoning, analysis of GPS traces and other mobility data, and modeling the shape and motion biological macromolecules and other biological structures. More theoretical work is aimed at investigating fundamental computational issues and limits in geometric computing and modeling. Education PhD, Stanford University (1976) MS, California Institute of Technology (1971) BS, California Institute of Technology (1971) Contact (650) 723-0304 guibas@cs.stanford.edu Mail Code 9010 Links http://graphics.stanford.edu/~guibas View Full Stanford Profile Back to Top",http://graphics.stanford.edu/~guibas http://graphics.stanford.edu/
Pat Hanrahan,https://icme.stanford.edu/people/pat-hanrahan,"Main content start Canon Professor in the School of Engineering and Professor of Electrical Engineering, Emeritus Pat Hanrahan Canon Professor in the School of Engineering and Professor of Electrical Engineering, Emeritus Professor Hanrahan's current research involves rendering algorithms, high performance graphics architectures, and systems support for graphical interaction. He also has worked on raster graphics systems, computer animation and modeling and scientific visualization, in particular, volume rendering. Education PhD, Wisconsin (1986) Contact hanrahan@cs.stanford.edu Mail Code 9035 Links http://www-graphics.stanford.edu/~hanrahan View Full Stanford Profile Back to Top",http://www-graphics.stanford.edu/ http://www-graphics.stanford.edu/~hanrahan
Doug James,https://icme.stanford.edu/people/doug-james,"Main content start Professor of Computer Science and, by courtesy, of Music Doug James Professor of Computer Science and, by courtesy, of Music Doug L. James is a Full Professor of Computer Science at Stanford University (since June 2015), and a member of Stanford's Center for Computer Research in Music and Acoustics (CCRMA) and the Institute for Computational and Mathematical Engineering (ICME). He holds three degrees in applied mathematics, including a Ph.D. in 2001 from the University of British Columbia. In 2002 he joined the School of Computer Science at Carnegie Mellon University as an Assistant Professor, and later became an Associate Professor of Computer Science at Cornell University (2006-2015). His research interests include computer graphics, computer sound, physically based modeling and animation, and reduced-order physics models. Doug is a recipient of a National Science Foundation CAREER award, and a fellow of both the Alfred P. Sloan Foundation and the Guggenheim Foundation. He received the ACM SIGGRAPH 2021 Computer Graphics Achievement Award, a 2012 Technical Achievement Award from The Academy of Motion Picture Arts and Sciences for ""Wavelet Turbulence,"" and the 2013 Katayanagi Emerging Leadership Prize from Carnegie Mellon University and Tokyo University of Technology. He was the Technical Papers Program Chair of ACM SIGGRAPH 2015, and a consulting Senior Research Scientist at Pixar Animation Studios from 2015-2020. Since 2022 he has been a consulting Senior Research Scientist at NVIDIA. Education PhD, University of British Columbia, Applied Mathematics  (2001) MSc, University of British Columbia, Applied Mathematics  (1997) BSc, University of Western Ontario, Applied Mathematics  (1995) Contact (650) 723-0104 djames@cs.stanford.edu Mail Code 9035 Links My Website View Full Stanford Profile Back to Top",http://graphics.stanford.edu/~djames
Mary Wootters,https://icme.stanford.edu/people/mary-wootters,Main content start Associate Professor of Computer Science and of Electrical Engineering Mary Wootters Associate Professor of Computer Science and of Electrical Engineering Contact marykw@stanford.edu Mail Code 9045 Links Personal website View Full Stanford Profile Back to Top,http://sites.google.com/site/marywootters
Noah Rosenberg,https://icme.stanford.edu/people/noah-rosenberg,"Main content start Stanford Professor of Population Genetics and Society Noah Rosenberg Stanford Professor of Population Genetics and Society Education BA, Rice University, Mathematics  (1997) MS, Stanford University, Mathematics  (1999) PhD, Stanford University, Biology  (2001) Postdoc, University of Southern California, Molecular/Computational Biology  (2005) Contact (650) 723-4831 noahr@stanford.edu Mail Code 5020 Links Rosenberg Lab website View Full Stanford Profile Back to Top",https://web.stanford.edu/group/rosenberglab
Stephen Boyd,https://icme.stanford.edu/people/stephen-boyd,"Main content start Samsung Professor in the School of Engineering Stephen Boyd Samsung Professor in the School of Engineering Stephen P. Boyd is the Samsung Professor of Engineering, and Professor of Electrical Engineering in the Information Systems Laboratory at Stanford University, and a member of the Institute for Computational and Mathematical Engineering. His current research focus is on convex optimization applications in control, signal processing, machine learning, and finance. Professor Boyd received an AB degree in Mathematics, summa cum laude, from Harvard University in 1980, and a PhD in EECS from U. C. Berkeley in 1985. In 1985 he joined  Stanford's Electrical Engineering Department. He has held visiting Professor positions at Katholieke University (Leuven), McGill University (Montreal), Ecole Polytechnique Federale (Lausanne), Tsinghua University (Beijing), Universite Paul Sabatier (Toulouse), Royal Institute of Technology (Stockholm), Kyoto University, Harbin Institute of Technology, NYU, MIT, UC Berkeley, CUHK-Shenzhen, and IMT Lucca.  He holds honorary doctorates from Royal Institute of Technology (KTH), Stockholm, and Catholic University of Louvain (UCL). Professor Boyd is the author of many research articles and four books: Introduction to Applied Linear Algebra: Vectors, Matrices, and Least-Squares (with Lieven Vandenberghe, 2018), Convex Optimization (with Lieven Vandenberghe, 2004), Linear Matrix Inequalities in System and Control Theory (with El Ghaoui, Feron, and Balakrishnan, 1994), and Linear Controller Design: Limits of Performance (with Craig Barratt, 1991). His group has produced many open source tools, including CVX (with Michael Grant), CVXPY (with Steven Diamond) and Convex.jl (with Madeleine Udell and others), widely used parser-solvers for convex optimization. He has received many awards and honors for his research in control systems engineering and optimization, including an ONR Young Investigator Award, a Presidential Young Investigator Award, and the AACC Donald P. Eckman Award. In 2013, he received the IEEE Control Systems Award, given for outstanding contributions to control systems engineering, science, or technology. In 2012, Michael Grant and he were given the Mathematical Optimization Society's Beale-Orchard-Hays Award, for excellence in computational mathematical programming.  In 2023, he was given the AACC Richard E. Bellman Control Heritage Award, the highest recognition of professional achievement for U.S. control systems engineers and scientists.  He is a Fellow of the IEEE, SIAM, INFORMS, and IFAC, a Distinguished Lecturer of the IEEE Control Systems Society, a member of the US National Academy of Engineering, a foreign member of the Chinese Academy of Engineering, and a foreign member of the National Academy of Engineering of Korea.  He has been invited to deliver more than 90 plenary and keynote lectures at major conferences in control, optimization, signal processing, and machine learning. He has developed and taught many undergraduate and graduate courses, including Signals & Systems, Linear Dynamical Systems, Convex Optimization, and a recent undergraduate course on Matrix Methods. His graduate convex optimization course attracts around 300 students from more than 20 departments. In 1991 he received an ASSU Graduate Teaching Award, and in 1994 he received the Perrin Award for Outstanding Undergraduate Teaching in the School of Engineering. In 2003, he received the AACC Ragazzini Education award, for contributions to control education. In 2016 he received the Walter J. Gores award, the highest award for teaching at Stanford University.  In 2017 he received the IEEE James H. Mulligan, Jr. Education Medal, for a career of outstanding contributions to education in the fields of interest of IEEE, with citation ""For inspirational education of students and researchers in the theory and application of optimization."" Education PhD, UC Berkeley, EECS  (1985) BA, Harvard University, Mathematics  (1980) Contact (650) 723-0002 Stephen.Boyd@stanford.edu Mail Code 9510 Links Research web page Google scholar Papers Books View Full Stanford Profile Back to Top",https://web.stanford.edu/~boyd
Margot Gerritsen,https://icme.stanford.edu/people/margot-gerritsen,"Main content start Professor of Energy Resources Engineering, Emerita Margot Gerritsen Professor of Energy Resources Engineering, Emerita I was born and raised in the Netherlands. After receiving my MS degree in Applied Mathematics at the University of Delft, I moved to the U.S. in search of hillier and sunnier places. In 1996 I received my Ph.D. in Scientific Computing and Computational Mathematics at Stanford University. Before returning to Stanford in 2001, I spent nearly five years in Auckland, New Zealand as a faculty member in the Department of Engineering Science. I’m a professor in the Department of Energy Resources Engineering at Stanford, interested in computer simulation and mathematical analysis of engineering and natural processes. From 2010 to 2018, I directed the Institute for Computational and Mathematical Engineering ( http://icme.stanford.edu ). Since 2015, I'm the Senior Associate Dean for Educational Affairs in the School of Earth, Energy and Environmental Sciences, as well as the co-director of Women in Data Science (WiDS, widsconference.org) and the host of the WiDS podcasts. My primary interests are in sustainability, and renewable and fossil energy production. I am also active in coastal ocean dynamics and yacht design, as well as several areas in computational mathematics including search algorithm design and matrix computations. My latest research projects include traffic congestion and emissions simulation and mitigation, and wildland fire prediction and mitigation. Education PhD, Stanford University, Scientific Computing and Computational Mathematics  (1997) MSc, Delft University of Technology, Applied Mathematics  (1990) Contact (650) 725-2727 margot.gerritsen@stanford.edu Mail Code 5017 Links Gerritsen Research Computational and Mathematical Engineering Computational Approaches to Digital Stewardship Personal Website View Full Stanford Profile Back to Top",https://earth.stanford.edu/ere/about/energy-resources-engineering-faculty#gs.wtgaez
Hamdi Tchelepi,https://icme.stanford.edu/people/hamdi-tchelepi,"Main content start Max Steineke Professor and Senior Fellow at the Precourt Institute for Energy Hamdi Tchelepi Max Steineke Professor and Senior Fellow at the Precourt Institute for Energy Education Ph.D., Stanford University, Petroleum Engineering  (1994) M.S., King Fahd University, Petroleum Engineering  (1988) B.S., University of Petroleum and Minerals, Petroleum Engineering  (1985) Contact (650) 723-9476 tchelepi@stanford.edu Mail Code 2220 Links SUPRI-B: Reservoir Simulation View Full Stanford Profile Back to Top",https://supri-b.stanford.edu/
Biondo Biondi,https://icme.stanford.edu/people/biondo-biondi,"Main content start Barney and Estelle Morris Professor Biondo Biondi Barney and Estelle Morris Professor My students and I devise new algorithms to improve the imaging of active and passive seismic data. Images obtained from seismic data are the primary source of information on the structural and stratigraphic complexities in Earth's subsurface and on many subsurface dynamic processes. These images are constructed by processing seismic wavefields recorded at the Earth's surface and generated by either active-source (e.g., vibroseis trucks) experiments or by natural (e.g., ocean waves) and anthropogenic (e.g., vehicle traffic) sources. Because our datasets are enormous, and wavefield propagation needs to be accurately modeled to achieve high-resolution imaging, we need to harness the power of the latest computational hardware to test our methods on field data. Therefore, mapping imaging algorithms into high-performance architecture is an essential component of our research. The amount and quality of information that we can extract from seismic data are directly linked to the temporal and spatial sampling of the sources and the receivers. In the past several years, we have been working on methods to process data recorded by using fiber cables as seismic sensors. Fiber-optic seismic recording promises to enable cost-effective continuous seismic monitoring at a large scale. A particularly exciting possibility is leveraging preexisting telecommunication infrastructure to record seismic data with dense arrays in urban environments continuously. In 2016 we pioneered that idea by recording data under the Stanford campus. Since then, we recorded data in San Jose and on a 48-km array under Stanford and neighboring cities. Education Ph.D, Stanford University, Geophysics  (1990) M.S., Stanford University, Geophysics  (1987) M.Sc., Politecnico di Milano, Electrical Engineering  (1984) Contact (650) 723-1319 biondo@stanford.edu Mail Code 2215 Links Stanford Exploration Project View Full Stanford Profile Back to Top",http://sep.sites.stanford.edu/
Eric Dunham,https://icme.stanford.edu/people/eric-dunham,"Main content start Professor of Geophysics Eric Dunham Professor of Geophysics My research focuses on the development and use of physics-based computational simulations to characterize and understand earthquakes, tsunamis, and volcanoes, and similar phenomena. My approach is to identify the fundamental mechanical processes governing a system of interest, develop numerical models incorporating these processes, validate them using geophysical observations, and then use the models to predict system behavior. Specific research areas include earthquake rupture dynamics and earthquake source processes, tsunami generation, volcano seismology and infrasound, ice stream stick-slip events and flexural-gravity waves in ice shelves, and numerical methods for wave propagation. Education Ph.D., University of California, Santa Barbara, Physics  (2005) B.S., University of Virginia, Physics  (2000) Contact (650) 725-6989 edunham@stanford.edu Mail Code 2215 Links Personal Website View Full Stanford Profile Back to Top",http://pangea.stanford.edu/~edunham/
Jerry Harris,https://icme.stanford.edu/people/jerry-harris,"Main content start The Cecil H. and Ida M. Green Professor in Geophysics, Emeritus Jerry Harris The Cecil H. and Ida M. Green Professor in Geophysics, Emeritus Jerry joined Stanford in 1988 after eleven years with private industry. He and his students, together known as the Stanford Wave Physics Lab, study the physics of seismic and electromagnetic waves and fields in complex media, including modeling, numerical simulations, and the processing and inversion of field data. Their recent work has focused on (1) fractional Laplacian formulations for Q modeling and Q compensated RTM, and (2) FWI with reduced order models with sparse parameterizations and machine-learned dictionaries derived from wave propagation kernels, geological, and dynamic flow processes. Jerry co-founded Stanford's Global Climate and Energy Project (GCEP), founded and served as Director of the Stanford Center for Computational Earth and Environmental Science (CEES), and founded the School’s summer undergraduate pathways program (SURGE). He has served as Geophysics department chair and SE3 Associate Dean. Education Ph.D, California Institute of Technology, Electrical Engineering  (1980) M.S., California Institute of Technology, Electrical Engineering  (1974) B.S., Electrical Engineering, University of Mississippi  (1973) Contact (650) 723-5002 jerry.harris@stanford.edu Mail Code 2215 Links Stanford Wave Physics Lab View Full Stanford Profile Back to Top",https://pangea.stanford.edu/researchgroups/swp/
Ching-Yao Lai,https://icme.stanford.edu/people/ching-yao-lai,"Main content start Assistant Professor of Geophysics Ching-Yao Lai Assistant Professor of Geophysics My group attacks fundamental questions in ice-dynamics, geophysics, and fluid dynamics by integrating mathematical and machine-learned models with observational data. We use our findings to address challenges facing the world, such as advancing our scientific knowledge of ice dynamics under climate change. The length scale of the systems we are interested in varies broadly from a few microns to thousands of kilometers, because the governing physical principles are often universal across a range of length and time scales. We use mathematical models, simulations, and machine learning to study the complex interactions between fluids and elasticity and their interfacial dynamics, such as multiphase flows, flows in deformable structures, and cracks. We extend our findings to tackle emerging topics in climate science and geophysics, such as understand the missing physics that governs the flow of ice sheets in a warming climate. We welcome collaborations across disciplinary lines, from geophysics, engineering, physics, applied math to computer science, since we believe combining expertise and methodologies across fields is crucial for new discoveries. Education Ph.D., Princeton University, Mechanical and Aerospace Engineering  (2018) B.S., National Taiwan University, Physics  (2013) Contact cyaolai@stanford.edu Mail Code 2215 Links Lai Research Group Website Google Scholar View Full Stanford Profile Back to Top",https://icyphysics.stanford.edu/
