name,url,profile,additional_urls
Wendy Gu,https://me.stanford.edu/people/wendy-gu,"Main content start Assistant Professor of Mechanical Engineering and, by courtesy, of Materials Science and Engineering Wendy Gu Assistant Professor of Mechanical Engineering and, by courtesy, of Materials Science and Engineering The Gu Group studies the mechanical behavior of nanomaterials. We work at the intersection of solid mechanics, materials science and nano-chemistry. We research the unique properties of nanoscale metals, ceramics and nano-architected composites in order to design strong, tough and lightweight structural materials, materials for extreme environments, and mechanically-actuated sensors. Our experimental tools include nanoindentation, electron microscopy, and colloidal synthesis. Education BS, University of California, Berkeley (2009) MS/PhD, California Institute of Technology (2014) Contact xwgu@stanford.edu Mail Code 4040 Links Google Scholar View Full Stanford Profile Back to Top",https://scholar.google.com/citations?user=EZ3_dV8AAAAJ&hl=en
Ronald Hanson,https://me.stanford.edu/people/ronald-hanson,"Main content start Clarence J. and Patricia R. Woodard Professor of Mechanical Engineering Ronald Hanson Clarence J. and Patricia R. Woodard Professor of Mechanical Engineering Professor Hanson has been an international leader in the development of laser-based diagnostic methods for combustion and propulsion, and in the development of modern shock tube methods for accurate determination of chemical reaction rate parameters needed for modeling combustion and propulsion systems. He and his students have made several pioneering contributions that have impacted the pace of propulsion research and development worldwide. During his career at Stanford, Professor Hanson has successfully managed over 150 research contracts and grants, with a total value well over $75 million. He and his students have authored over 1450 publications. Professor Hanson is a fellow of American Society of Mechanical Engineers, American Institute of Aeronautics and Astronautics, and the Optical Society of America. He has received the Egerton Gold Medal and is an Inaugural Fellow of the Combustion Institute, and has been elected to the National Academy of Engineering. He is also an Inaugural Distinguished Fellow of the International Shock Wave Institute and the winner of the R. Soloukhin Medal from the Institute for Dynamics of Explosions and Reactive Systems. He is, perhaps, most happy about the recognition that his students have received for their publications, including Best Paper Awards from the AIAA Ground Test Conference, AIAA Propellant and Combustion Section, and the Combustion Institute Silver Medal. Recent awards include the 2023 Julius Springer Award for Applied Physics, a 2023 AIAA SciTech Outstanding Paper Award, and the selection as an Inaugural Distinguished Fellow from the The International Shock Wave Institute in 2022. Professor Hanson has graduated over 125 Ph.D. candidates and supervised over 20 postdoctoral scholars and research associates. Thirty-four of his students have gone on to become professors including: Ferris (Princeton), Varghese (University of Texas at Austin), Louge (Cornell University), Kirby (Cornell University), Wooldridge (University of Michigan), Mertens (Trinity College), Song (Yonsei University), Rossmann (Lafayette College), Sanders (University of Wisconsin-Madison), Ben-Yakar (University of Texas at Austin), Webber (University of Texas at Austin), Oehlschlaeger (Rensselaer Polytechnic Institute), Ma (University of Virginia), Koch (Trine University), Lee (University of Illinois Urbana-Champaign), Rothamer (University of Wisconsin-Madison), Petersen (Texas A&M), Seitzman (Georgia Tech), Linne (University of Edinburgh), Yoo (SUNY Buffalo), Porter (Colorado School of Mines), Liu (University of Washington), Vasu (University of Central Florida), Ren (Chinese University of Hong Kong), Rieker (University of Colorado Boulder), Farooq (KAUST), Goldenstein (Purdue University), Spearrin (University of California at Los Angeles), Sun (Tongji University), Chao (Tsinghua University), Wang (Peking University), and Shao (Beijing Institute of Technology). He is currently supervising approximately 30 M.S. and Ph.D. graduate students. Education M.Sc., Arizona State University, Mechanical Engineering  (1965) B.S., Oregon State University, Mechanical Engineering  (1961) Ph.D., Stanford University, Aeronautics and Astronautics  (1968) Contact (650) 723-6850 rkhanson@stanford.edu Mail Code 3032 Links http://hanson.stanford.edu/ View Full Stanford Profile Back to Top",http://hanson.stanford.edu/
Gianluca Iaccarino,https://me.stanford.edu/people/gianluca-iaccarino,"Main content start Professor of Mechanical Engineering Gianluca Iaccarino Professor of Mechanical Engineering I am the Robert Bosch Chair and a professor in the Mechanical Engineering Department  ( https://me.stanford.edu ). I received my PhD in Italy from the Politecnico di Bari in 2005 and have worked for several years at the Center for Turbulence Research (NASA Ames & Stanford) before joining the faculty at Stanford in 2007. Since 2014 I am the Director of the PSAAP Center at Stanford, funded by the US Department of Energy: a $20M research Center focused on multiphysics simulations, uncertainty quantification and exascale computing ( http://exascale.stanford.edu ). In 2010, I received the Presidential Early Career Award for Scientists and  Engineers (PECASE) award from President Obama. in the last couple of years, I received best paper awards from AIAA, ASME IMECE and Turbo Expo Conferences. Over the years, my interests in research and teaching have touched many topics, but always revolved around the use of computing and data to solve problems in energy, biomedicine, aerodynamics, propulsion, design. Education PhD, Politecnico di Bari, Italy, Mechanical Engineering  (2005) MS, University di Napoli, Italy, Aeronautical Engineering  (1993) BS, University di Napoli, Italy, Aeronautical Engineering  (1992) Contact jops@stanford.edu Mail Code 3035 Links My Path Google Scholar PSAAP Center at Stanford ICME Mechanical Engineering Dept. View Full Stanford Profile Back to Top",https://engineering.stanford.edu/magazine/gianluca-iaccarino-dont-be-afraid-non-linear-career-path
David Kelley,https://me.stanford.edu/people/david-kelley,"Main content start Donald W. Whittier Professor of Mechanical Engineering David Kelley Donald W. Whittier Professor of Mechanical Engineering David Kelley's work is dedicated to helping people gain confidence in their creative abilities.  He employs a project based methodology called Design Thinking within both the Product Design Program and the Hasso Plattner Institute of Design. Design Thinking is based on building empathy for user needs, developing solutions with iterative prototyping, and inspiring ideas for the future through storytelling. The Product Design program emphasizes the blending of engineering innovation, human values, and manufacturing concerns into a single curriculum. Kelley teaches engineering design methodology, the techniques of quick prototyping to prove feasibility, and design through understanding of user needs. Education MS, Stanford University, Product Design  (1978) BS, Carnegie-Mellon University, Electrical Engineering  (1973) Contact (650) 289-3444 david.kelley@stanford.edu Mail Code 4021 Links https://web.stanford.edu/group/dschool/people/team_david_kelley.html View Full Stanford Profile Back to Top",https://web.stanford.edu/group/dschool/people/team_david_kelley.html
Monroe Kennedy III,https://me.stanford.edu/people/monroe-kennedy,"Main content start Assistant Professor of Mechanical Engineering Monroe Kennedy III Assistant Professor of Mechanical Engineering Monroe Kennedy III is an Assistant Professor of Mechanical Engineering, with a courtesy appointment in Computer Science. He is the recipient of the NSF Career Award. He received his Ph.D. in Mechanical Engineering and Applied Mechanics, and a Masters in Robotics from the University of Pennsylvania where he was a recipient of both the NSF and GEM graduate research fellowships. His area of expertise is in collaborative robotics, specifically the development of theoretical and experimental approaches to enhance robotic autonomy and robotic effectiveness in decentralized tasks toward human-robot collaboration. He applies expertise in machine learning, computer vision, collaborative robot teammate intent estimation, dynamical systems analysis, control theory (classical, non-linear, and robust control), state estimation and prediction, and motion planning. He is the director of the Assistive Robotics and Manipulation Lab (ARMLab) whose broad research objective is to develop technology that improves everyday life by anticipating and acting on the needs of human counterparts. ARMLab specializes in developing intelligent robotic systems that can perceive and model environments, humans, and tasks and leverage these models to predict system processes and understand their assistive role. The research can be divided into the following sub-categories: robotic assistants, connected devices, and intelligent wearables. ARMLab research requires the use of a combination of tools in dynamical systems analysis, control theory (classical, non-linear, and robust control), state estimation and prediction, motion planning, vision for robotic autonomy, teammate intent estimation, and machine learning. ARMLab focuses heavily on both the analytical and experimental components of collaborative robotics. Research applications include autonomous assistive technology, robotic assistants (mobile manipulators and humanoids) with the goal of deployment for service tasks that may be highly dynamic and require dexterity, situational awareness, and human-robot collaboration. Education PhD, University of Pennsylvania, Mechanical Engineering and Applied Mechanics  (2019) MS, University of Pennsylvania, Robotics  (2016) BS, University of Maryland, Baltimore County, Mechanical Engineering  (2012) Contact monroek@stanford.edu Mail Code 3030 Links Assistive Robotics and Manipulation Lab Google Scholar View Full Stanford Profile Back to Top",https://arm.stanford.edu
Thomas Kenny,https://me.stanford.edu/people/thomas-kenny,"Main content start Senior Associate Dean for Education and Student Affairs and Richard W. Weiland Professor in the School of Engineering Thomas Kenny Senior Associate Dean for Education and Student Affairs and Richard W. Weiland Professor in the School of Engineering Kenny's group is researching fundamental issues and applications of micromechanical structures. These devices are usually fabricated from silicon wafers using integrated circuit fabrication tools. Using these techniques, the group builds sensitive accelerometers, infrared detectors, and force-sensing cantilevers. This research has many applications, including integrated packaging, inertial navigation, fundamental force measurements, experiments on bio-molecules, device cooling, bio-analytical instruments, and small robots. Because this research field is multidisciplinary in nature, work in this group is characterized by strong collaborations with other departments, as well as with local industry. Education PhD, UC Berkeley, Physics  (1989) Contact (650) 725-9210 kenny@cdr.stanford.edu Mail Code 3030 Links http://mems.stanford.edu View Full Stanford Profile Back to Top",http://mems.stanford.edu
Ellen Kuhl,https://me.stanford.edu/people/ellen-kuhl,"Main content start Catherine Holman Johnson Director of Stanford Bio-X, Walter B Reinhold Professor in the School of Engineering, Professor of Mechanical Engineering and, by courtesy, of Bioengineering Ellen Kuhl Catherine Holman Johnson Director of Stanford Bio-X, Walter B Reinhold Professor in the School of Engineering, Professor of Mechanical Engineering and, by courtesy, of Bioengineering Ellen is the Catherine Holman Johnson Director of Stanford Bio-X and the Walter B. Reinhold Professor in the School of Engineering. She is a Professor of Mechanical Engineering and, by courtesy, Bioengineering. Her area of expertise is Living Matter Physics, the design of theoretical and computational models to simulate and predict the behavior of living systems. Ellen has published more than 200 peer-reviewed journal articles and edited two books; she is an active reviewer for more than 30 journals at the interface of engineering and medicine and an editorial board member of seven international journals in her field. Ellen is a founding member of the Living Heart Project, a translational research initiative to revolutionize cardiovascular science through realistic simulation with 400 participants from research, industry, and medicine from 24 countries. Ellen was the Robert Bosch Chair of Mechanical Engineering from 2019-2024. She is the current Chair of the US National Committee on Biomechanics and a Member-Elect of the World Council of Biomechanics. She is a Fellow of the American Society of Mechanical Engineers and of the American Institute for Mechanical and Biological Engineering. She received the National Science Foundation Career Award in 2010, was selected as Midwest Mechanics Seminar Speaker in 2014, and received the Humboldt Research Award in 2016, the ASME Ted Belytschko Applied Mechanics Award in 2021, and the ERC Advanced Grant in 2024. Ellen is a three-time All American triathlete, a multiple Berlin, Boston, Chicago, and New York marathon runner, and a three-time Kona Ironman World Championship participant. Education habil., TU Kaiserslautern (2004) Ph.D., University of Stuttgart (2000) M.S., Leibniz University of Hanover (1995) B.S., Leibniz University of Hanover (1993) Contact ekuhl@stanford.edu Mail Code 3032 Links Lab Website Google Scholar View Full Stanford Profile Back to Top",https://livingmatter.stanford.edu/
Natalie Larson,https://me.stanford.edu/people/natalie-larson,"Main content start Assistant Professor of Mechanical Engineering Natalie Larson Assistant Professor of Mechanical Engineering The Larson Lab develops hybrid manufacturing methods (e.g., multimaterial 3D printing with subvoxel control) and applies in-situ characterization techniques (e.g., 4D X-ray computed tomography) to investigate new classes of hierarchical architected materials. The Lab aims to enable sustainable fabrication of multimaterial and composite systems with enhanced properties, including efficiency and multifunctionality, for applications in aerospace, transportation, soft robotics, and healthcare. Education Postdoctoral Research Fellow, Harvard University, School of Engineering and Applied Sciences (2023) Ph.D., University of California, Santa Barbara, Materials (2018) B.S., University of Washington, Materials Science and Engineering (2013) Contact nmlarson@stanford.edu Links Google scholar Larson Lab Website Back to Top",https://scholar.google.com/citations?user=f1NAMGoAAAAJ&hl=en
Marc Levenston,https://me.stanford.edu/people/marc-levenston,"Main content start Associate Professor of Mechanical Engineering and, by courtesy, of Radiology (Radiological Sciences Laboratory) Marc Levenston Associate Professor of Mechanical Engineering and, by courtesy, of Radiology (Radiological Sciences Laboratory) Dr. Levenston's primary research interests relate to the function, degeneration and repair of articular cartilage and fibrocartilage, with an emphasis on understanding the complex interactions between biophysical and biochemical cues in controlling cell behavior. Current areas include the mechanisms and functional implications of cell mediated tissue degeneration in cartilage and meniscus, novel imaging techniques for nondestructive assessment of cartilage composition, and interactions between mechanical, chemical and matrix-supplied cues in controlling the development of engineered tissues. Education Postdoctoral Fellow, MIT, Bioengineering PhD, Stanford University, Mechanical Engineering  (1995) MS, Stanford University, Mechanical Engineering  (1990) BS, University of Florida, Mechanical Engineering  (1989) Contact (650) 723-9464 Levenston@stanford.edu Mail Code 4038 Links Soft Tissue Biomechanics Lab View Full Stanford Profile Back to Top",http://stbl.stanford.edu
Dr. Arun Majumdar,https://me.stanford.edu/people/arunava-majumdar,"Main content start Dean, Stanford Doerr School of Sustainability, Jay Precourt Professor, Professor of Mechanical Eng, of Energy Science & Eng, of Photon Science, Sr Fellow at Woods and, by courtesy, at Hoover & Professor, by court, of Materials Science & Eng Dr. Arun Majumdar Dean, Stanford Doerr School of Sustainability, Jay Precourt Professor, Professor of Mechanical Eng, of Energy Science & Eng, of Photon Science, Sr Fellow at Woods and, by courtesy, at Hoover & Professor, by court, of Materials Science & Eng Dr. Arun Majumdar is the inaugural Dean of the Stanford Doerr School of Sustainability. He is the Jay Precourt Provostial Chair Professor at Stanford University, a faculty member of the Departments of Mechanical Engineering and Energy Science and Engineering, a Senior Fellow and former Director of the Precourt Institute for Energy and Senior Fellow (courtesy) of the Hoover Institution. He is also a faculty in Department of Photon Science at SLAC. In October 2009, Dr. Majumdar was nominated by President Obama and confirmed by the Senate to become the Founding Director of the Advanced Research Projects Agency - Energy (ARPA-E), where he served until June 2012 and helped ARPA-E become a model of excellence and innovation for the government with bipartisan support from Congress and other stakeholders.  Between March 2011 and June 2012, he also served as the Acting Under Secretary of Energy, enabling the portfolio of Office of Energy Efficiency and Renewable Energy, Office of Electricity Delivery and Reliability, Office of Nuclear Energy and the Office of Fossil Energy, as well as multiple cross-cutting efforts such as Sunshot, Grid Modernization Team and others that he had initiated.  Furthermore, he was a Senior Advisor to the Secretary of Energy, Dr. Steven Chu, on a variety of matters related to management, personnel, budget, and policy.  In 2010, he served on Secretary Chu's Science Team to help stop the leak of the Deep Water Horizon (BP) oil spill. Dr. Majumdar serves as the Chair of the Advisory Board of the US Secretary of Energy, Jennifer Granholm. He led the Agency Review Team for the Department of Energy, Federal Energy Regulatory Commission and the Nuclear Regulatory Commission during the Biden-Harris Presidential transition. He served as the Vice Chairman of the Advisory Board of US Secretary of Energy, Dr. Ernest Moniz, and was also a Science Envoy for the US Department of State with focus on energy and technology innovation in the Baltics and Poland. He also serves on numerous advisory boards and boards of businesses, investment groups and non-profit organizations. After leaving Washington, DC and before joining Stanford, Dr. Majumdar was the Vice President for Energy at Google, where he assembled a team to create technologies and businesses at the intersection of data, computing and electricity grid. Dr. Majumdar is a member of the US National Academy of Sciences, US National Academy of Engineering and the American Academy of Arts and Sciences. His research in the past has involved the science and engineering of nanoscale materials and devices, especially in the areas of energy conversion, transport and storage as well as biomolecular analysis. His current research focuses on redox reactions and systems that are fundamental to a sustainable energy future, multidimensional nanoscale imaging and microscopy, and an effort to leverage modern AI techniques to develop and deliver energy and climate solutions. Prior to joining the Department of Energy, Dr. Majumdar was the Almy & Agnes Maynard Chair Professor of Mechanical Engineering and Materials Science & Engineering at University of California–Berkeley and the Associate Laboratory Director for energy and environment at Lawrence Berkeley National Laboratory. He also spent the early part of his academic career at Arizona State University and University of California, Santa Barbara. Dr. Majumdar received his bachelor's degree in Mechanical Engineering at the Indian Institute of Technology, Bombay in 1985 and his Ph.D. from the University of California, Berkeley in 1989. Education PhD, University of California, Berkeley, Mechanical Engineering  (1989) MS, University of California, Berkeley, Mechanical Engineering  (1987) BTech, Indian Institute of Technology, Mechanical Engineering  (1985) Contact (650) 725-4016 amajumdar@stanford.edu Mail Code 3032 Links Magic Lab ME-16N View Full Stanford Profile Back to Top",http://web.stanford.edu/group/magiclab/home.html
Ali Mani,https://me.stanford.edu/people/ali-mani,"Main content start Associate Professor of Mechanical Engineering Ali Mani Associate Professor of Mechanical Engineering Ali Mani is an associate professor of Mechanical Engineering at Stanford University. He is a faculty affiliate of the Institute for Computational and Mathematical Engineering at Stanford. He received his PhD in Mechanical Engineering from Stanford in 2009. Prior to joining the faculty in 2011, he was an engineering research associate at Stanford and a senior postdoctoral associate at Massachusetts Institute of Technology in the Department of Chemical Engineering. His research group builds and utilizes large-scale high-fidelity numerical simulations, as well as methods of applied mathematics, to develop quantitative understanding of transport processes that involve strong coupling with fluid flow and commonly involve turbulence or chaos. His teaching includes the undergraduate engineering math classes and graduate courses on fluid mechanics and numerical analysis. Education PhD, Stanford University, Mechanical Engineering  (2009) M.S., Stanford University, Mechanical Engineering  (2004) B.S., Sharif University of Technology, Mechanical Engineering  (2002) Contact alimani@stanford.edu Mail Code 3035 Links Mani Research Lab View Full Stanford Profile Back to Top",https://web.stanford.edu/~alimani
Michaëlle Ntala Mayalu,https://me.stanford.edu/people/michaelle-mayalu,"Main content start Assistant Professor of Mechanical Engineering and, by courtesy, of Bioengineering Michaëlle Ntala Mayalu Assistant Professor of Mechanical Engineering and, by courtesy, of Bioengineering Dr. Michaëlle N. Mayalu is an Assistant Professor of Mechanical Engineering. She received her Ph.D., M.S., and B.S., degrees in Mechanical Engineering at the Massachusetts Institute of Technology. She was a postdoctoral scholar at the California Institute of Technology in the Computing and Mathematical Sciences Department. She was a 2017 California Alliance Postdoctoral Fellowship Program recipient and a 2019 Burroughs Wellcome Fund Postdoctoral Enrichment Program award recipient. She is also a 2023 Hypothesis Fund Grantee. Dr. Michaëlle N. Mayalu's area of expertise is in mathematical modeling and control theory of synthetic biological and biomedical systems. She is interested in the development of control theoretic tools for understanding, controlling, and predicting biological function at the molecular, cellular, and organismal levels to optimize therapeutic intervention. She is the director of the Mayalu Lab whose research objective is to investigate how to optimize biomedical therapeutic designs using theoretical and computational approaches coupled with experiments. Initial project concepts include: i) theoretical and experimental design of bacterial ""microrobots"" for preemptive and targeted therapeutic intervention, ii) system-level multi-scale modeling of gut associated skin disorders for virtual evaluation and optimization of therapy, iii) theoretical and experimental design of ""microrobotic"" swarms of engineered bacteria with sophisticated centralized and decentralized control schemes to explore possible mechanisms of pattern formation. The experimental projects in the Mayalu Lab utilize established techniques borrowed from the field of synthetic biology to develop synthetic genetic circuits in E. coli to make  bacterial ""microrobots"".  Ultimately the Mayalu Lab aims to develop accurate and efficient modeling frameworks that incorporate computation, dynamical systems, and control theory that will become more widespread and impactful in the design of electro-mechanical and biological therapeutic machines. Education Postdoctoral Scholar, Caltech, Computing and Mathematical Sciences  (2022) PhD, Massachusetts Institute of Technology, Mechanical Engineering  (2017) MS, Massachusetts Institute of Technology, Mechanical Engineering  (2012) BS, Massachusetts institute of technology, Mechanical Engineering  (2010) Stanford Affiliations Mayalu Lab Contact mmayalu@stanford.edu Links MayaluLab Website Google Scholar View Full Stanford Profile Back to Top",https://mayalulab22.sites.stanford.edu
Beverley J McKeon,https://me.stanford.edu/people/beverley-mckeon,"Main content start Professor of Mechanical Engineering Beverley J McKeon Professor of Mechanical Engineering Beverley McKeon is Professor of Mechanical Engineering at Stanford University. Previously she was the Theodore von Karman Professor of Aeronautics at the Graduate Aerospace Laboratories at Caltech (GALCIT) and a former Deputy Chair of the Division of Engineering and Applied Science. She received M.A. and M.Eng. degrees from the University of Cambridge and a Ph.D. in Mechanical and Aerospace Engineering from Princeton University. Her research interests include interdisciplinary approaches to manipulation of boundary layer flows using morphing surfaces, fundamental experimental investigations of wall turbulence at high Reynolds number, the development of resolvent analysis for modeling turbulent flows, and assimilation of experimental data for efficient low-order flow modeling. McKeon was the recipient of a Vannevar Bush Faculty Fellowship from the DoD in 2017, a Presidential Early Career Award (PECASE) in 2009 and an NSF CAREER Award in 2008, and is a Fellow of the APS and AIAA. She currently serves as co-Lead Editor of Phys. Rev. Fluids and on the editorial board of the Annual Review of Fluid Mechanics, and is past Editor-in-Chief of Experimental Thermal and Fluid Science. She is the Past Chair of the US National Committee on Theoretical and Applied Mechanics and the APS representative. Education Ph.D., Princeton University, Mechanical and Aerospace Engineering  (2003) M.A., Princeton University, Mechanical and Aerospace Engineering  (1999) M.A., University of Cambridge, Engineering  (1999) M. Eng., University of Cambridge, Fluid Mechanics, with Distinction  (1995) B.A. (Hons), University of Cambridge, Engineering  (1995) Contact bjmckeon@stanford.edu Mail Code 3030 Links Lab Site Center for Turbulence Research Flow Physics and Computational Engineering (FPCE) View Full Stanford Profile Back to Top",http://mckeon.stanford.edu
Parviz Moin,https://me.stanford.edu/people/parviz-moin,"Main content start Franklin P. and Caroline M. Johnson Professor in the School of Engineering Parviz Moin Franklin P. and Caroline M. Johnson Professor in the School of Engineering Moin is the founding director of the Center for Turbulence Research. Established in 1987 as a research consortium between NASA and Stanford, Center for Turbulence Research is devoted to fundamental studies of turbulent flows. Center of Turbulence Research is widely recognized as the international focal point for turbulence research, attracting diverse groups of researchers from engineering, mathematics and physics. He was the founding director of the Institute for Computational and Mathematical Engineering at Stanford. Professor Moin pioneered the use of direct and Large Eddy Simulation techniques for the study of turbulence physics, control and modelling concepts and has written widely on the structure of turbulent shear flows. His current interests include: Computational physics, Physics and control of turbulent boundary layers, hypersonic flows, propulsion,  flow control, large eddy simulation for aerospace applications and aircraft icing. Education B.S., University of Minnesota, Mechanical Engineering (with High Distinction)  (1974) M.S., Stanford University, Mechanical Engineering  (1975) M.S., Stanford University, Mathematics  (1978) Ph.D., Stanford University, Mechanical Engineering (with Great Distinction)  (1978) Contact (650) 723-9713 MOIN@STANFORD.EDU Mail Code 3035 Links Center for Turbulence Research CTR Current Staff and Postdoctoral Fellows CTR Former Postdoctoral Fellows, Staff, and Visiting Scholars Flow Physics and Computational Engineering View Full Stanford Profile Back to Top",http://ctr.stanford.edu
Allison Okamura,https://me.stanford.edu/people/allison-okamura,"Main content start Richard W. Weiland Professor in the School of Engineering and Professor of Mechanical Engineering Allison Okamura Richard W. Weiland Professor in the School of Engineering and Professor of Mechanical Engineering Allison Okamura is the Richard W. Weiland Professor of Engineering at Stanford University in the Department of Mechanical Engineering, with a courtesy appointment in Computer Science. She is Director of Graduate Studies for Stanford Mechanical Engineering, Deputy Director of the Wu Tsai Neurosciences Institute, Science Fellow of the Hoover Institution, and Executive Committee Member of the Stanford Robotics Center. She is an IEEE Fellow and was previously editor-in-chief of the journal IEEE Robotics and Automation Letters. Her awards include the IEEE Engineering in Medicine and Biology Society Technical Achievement Award, IEEE Robotics and Automation Society Distinguished Service Award, and Duca Family University Fellow in Undergraduate Education. She received her BS degree from the University of California at Berkeley, and PhD degree from Stanford. Her interests include haptics, teleoperation, mixed reality, medical robotics, soft robotics, and rehabilitation. Outside academia, she enjoys spending time with her family, running, and playing ice hockey. Education BS, University of California, Berkeley, Mechanical Engineering  (1994) MS, Stanford University, Mechanical Engineering  (1996) PhD, Stanford University, Mechanical Engineering  (2000) Contact (650) 721-1700 aokamura@stanford.edu Mail Code 4021 Links CHARM Lab website CHARM Lab YouTube channel Google Scholar page Personal webpage View Full Stanford Profile Back to Top",http://charm.stanford.edu
Friedrich Prinz,https://me.stanford.edu/people/friedrich-prinz,"Main content start Leonardo Professor, Professor of Mechanical Engineering, of Materials Science and Engineering and Senior Fellow at the Precourt Institute for Energy Friedrich Prinz Leonardo Professor, Professor of Mechanical Engineering, of Materials Science and Engineering and Senior Fellow at the Precourt Institute for Energy Fritz Prinz is the Leonardo Professor in the School of Engineering at Stanford University, Professor of Materials Science and Engineering, Professor of Mechanical Engineering, and Senior Fellow at the Precourt Institute for Energy. He also serves as the Director of the Nanoscale Prototyping Laboratory and Faculty Co-director of the NPL-Affiliate Program. A solid-state physicist by training, Prinz leads a group of doctoral students, postdoctoral scholars, and visiting scholars who are addressing fundamental issues on energy conversion and storage at the nanoscale. In his Laboratory, a wide range of nano-fabrication technologies are employed to build prototype fuel cells and capacitors with induced topological electronic states. We are testing these concepts and novel material structures through atomic layer deposition, scanning tunneling microscopy, impedance spectroscopy and other technologies. In addition, the Prinz group group uses atomic scale modeling to gain insights into the nature of charge separation and recombination processes. Before coming to Stanford in 1994, he was on the faculty at Carnegie Mellon University. Prinz earned a PhD in Physics at the University of Vienna. Education PhD, University of Vienna, Physics  (1975) Contact (650) 725-2018 prinz-nanolab@stanford.edu Mail Code 3030 Links Nanoscale Prototyping Laboratory View Full Stanford Profile Back to Top",https://nplab.stanford.edu
Juan G. Santiago,https://me.stanford.edu/people/juan-santiago,"Main content start Charles Lee Powell Foundation Professor Juan G. Santiago Charles Lee Powell Foundation Professor Juan G. Santiago received PhD in Mechanical Engineering from the University of Illinois at Urbana-Champaign in 1995.  His research includes the development of microsystems for on-chip chemical and biochemical analysis, methods for DNA quantification and hybridization, and electric-field based deionization methods.  He is a Fellow of the American Physical Society, a Fellow of the American Society of Mechanical Engineering, and a Fellow of the American Institute for Medical and Biological Engineering.  In 2022, he was elected to the American Academy of Arts and Sciences and to the National Academy of Inventors.  He serves and has served as an editor of several journals and has co-founded several companies in microfluidics.  Santiago serves as Editor-in-Chief of the new journal Flow by Cambridge University Press.  32 of his ex-PhD students and ex-postdocs have continued in microfluidics research including 24 professors at major universities, eight in corporate labs, and four in microfluidic startup companies.  He has authored and co-authored over 220 archival publications and is a named inventor on 60 patents, 27 of which are currently licensed. Education PhD, University of Illinois at Urbana-Champaign, Mechanical Engineering  (1995) MS, University of Illinois at Urbana-Champaign, Mechanical Engineering  (1992) BS, University of Florida, Mechanical Engineering  (1990) Contact juans@stanford.edu Mail Code 3032 Links Santiago lab View Full Stanford Profile Back to Top",https://microfluidics.stanford.edu/
Eric S.G. Shaqfeh,https://me.stanford.edu/people/eric-shaqfeh,"Main content start Lester Levi Carter Professor and Professor of Mechanical Engineering Eric S.G. Shaqfeh Lester Levi Carter Professor and Professor of Mechanical Engineering Eric Shaqfeh is the Lester Levi Carter Professor  of Chemical Engineering at Stanford University.  He earned a B.S.E. summa cum laude from Princeton University (1981), and a M.S. (1982) and Ph.D. (1986) from Stanford University all in Chemical Engineering. In 1986, he was a NATO postdoctoral fellow at the Department of Applied Mathematics and Theoretical Physics at the University of Cambridge. From 1987 through 1989 he was employed as a Member of Technical Staff at AT&T Bell Laboratories in Murray Hill, NJ before joining the Stanford Chemical Engineering faculty in early 1990. In 2001 he received a dual appointment and became Professor of Mechanical Engineering. He is most recently (as of 2004) a faculty member in the Institute of Computational and Mathematical Engineering at Stanford. Shaqfeh’s current research interests include non-Newtonian fluid mechanics (especially in the area of elastic instabilities, and turbulent drag reduction), nonequilibrium polymer statistical dynamics (focusing on single molecules studies of DNA), and suspension mechanics (particularly of fiber suspensions and particles/vesicles in microfluidics).  He has authored or co-authored over 200 publications and has been an Associate Editor of the Physical Review Fluids since 2016. Shaqfeh has received the APS Francois N. Frenkiel Award 1989, the NSF Presidential Young Investigator Award 1990, the David and Lucile Packard Fellowship in Science and Engineering 1991, the Camile and Henry Dreyfus Teacher--Scholar Award 1994, the W.M. Keck Foundation Engineering Teaching Excellence Award 1994, the 1998 ASEE Curtis W. McGraw Award,the 2011 Bingham Medal from the Society of Rheology, and the 2018 Alpha Chi Sigma Award from the AICHE. A Fellow of the American Physical Society (2001) and a member of the National Academy of Engineering(2013), he has held a number of professional lectureships, most recently the Merck Distinguished Lectureship, Rutgers (2003), the Corrsin Lectureship, Johns  Hopkins (2003) and the Katz Lectureship, CCNY (2004). He was also the Hougen Professor of Chemical Engineering at the University of Wisconsin (2004) and the Probstein Lecturer at MIT (2011). Education BS, Princeton University, Chemical Engineering (and Engineering Physics)  (1981) MS, Stanford University, Chemical Engineering  (1982) PhD, Stanford University, Chemical Engineering  (1986) Contact (650) 723-3764 esgs@stanford.edu Mail Code 4300 Links My Research Site View Full Stanford Profile Back to Top",https://shaqfehgroup.wordpress.com
