name,url,profile,additional_urls
James Swartz,https://bioengineering.stanford.edu/people/james-swartz,"Main content start James H. Clark Professor in the School of Engineering and Professor of Chemical Engineering and of Bioengineering James Swartz James H. Clark Professor in the School of Engineering and Professor of Chemical Engineering and of Bioengineering Professor Swartz received his first lessons in resourcefulness and persistence growing up on a farm in South Dakota. After earning a BS in Chemical Engineering with Highest Honors from S. Dak. School of Mines and Technology, he began his professional career with Union Oil Co. of CA in Casper, Wyoming. Serving in the Drilling, Reservoir Engineering, and Production Departments provided an appreciation of the complexity and importance of large scale energy technologies. That experience also strengthened his belief that biological technologies offered the power and versatility to better address evolving societal needs. The MIT graduate programs in chemical engineering (MS) and biochemical engineering (Dsc) helped strengthen his biological training while broadening an appreciation for this emerging field. Following a 3 month exchange visit to the Soviet Union, he gained additional experience at Eli Lilly and participated in the development of the first recombinant DNA pharmaceutical to be approved, rDNA insulin. After two years, he moved to Genentech to help establish their drug production capability, developing the fermentation process for their first product, rDNA growth hormone. After 17 years at Genentech in various line and project leadership positions, he joined the Stanford Chemical Engineering Department with a focus on an embryonic technology called cell-free protein synthesis (CFPS). Multiple technology breakthroughs from his lab motivated the founding of Sutro Biopharma which now has four promising anti-cancer drugs in clinical trials. A new company called Vaxcyte later spun out of Sutro to focus on complex human vaccines enabled by CFPS. Both companies are now publicly traded. Another company, GreenLight Biosciences, is focusing on inexpensive, large scale RNA production for use against agricultural pests. At Stanford, Professor Swartz is now focusing on expanding the basic capabilities of cell-free bioprocess while also developing technologies for targeted drug development, vaccines, circulating tumor cell assays, the carbon negative production of commodity biochemicals, and for economically attractive photosynthetic hydrogen production. Education BS, S. Dak. School of Mines and Technology, Chemical Engineering  (1971) MS, MIT, Chemical Engineering  (1975) ScD, MIT, Biochemical Engineering  (1978) Contact (650) 723-5398 jswartz@stanford.edu Mail Code 4300 Links My lab site View Full Stanford Profile Back to Top",https://swartzbiotechnologylab.sites.stanford.edu/
Annelise E. Barron,https://bioengineering.stanford.edu/people/annelise-barron,"Main content start Associate Professor of Bioengineering Annelise E. Barron Associate Professor of Bioengineering Annelise E. Barron is the W.M. Keck Associate Professor of Bioengineering at Stanford University. The broad theme of the Barron lab is the study and biomimicry of natural host defense peptides (antimicrobial peptides). We study the molecular biophysics and mechanisms of LL-37—a centrally important human host defense peptide—and its involvement in Alzheimer's & Parkinson's diseases (via LL-37 degradation and immune system dysregulation by pathogen virulence factors). Alzheimer's dementia can be caused by (or at least, accompanied by) polymicrobial neurological and cerebral infections, a phenomenon receiving keen attention now, given recent discoveries. We are also working to develop biostable peptoid mimics of LL-37 as therapeutics that can combat antibiotic-resistant infections, especially neurological infections, ear infections, and sinus / lung infections. Finally, we work to mimic lung surfactant proteins to facilitate delivery of therapeutics to the lungs, treat bacterial and viral pneumonia, or prevent or prevent ventilator-associated lung injury. We are currently putting efforts into better understanding the pathogenic mechanisms of Covid-19, as relates to dysregulation of innate immunity; understanding why certain minority populations seem to be more strongly affected by Covid-19 infections; and developing safe therapeutic and prophylactic approaches to preventing and treating viral and we hope in the future, complex bacterial / fungal / viral co-infections, which are a likely cause of many idiopathic 'autoimmune' diseases, including cognitive impairment and loss, often in the context of poor metabolic health and mitochondrial dysfunction. Dr. Barron is a chemical and biological engineer with a keen interest in systems-level analyses of the mechanisms of complex human diseases. She was trained in chemical engineering at the University of Washington (B.S., 1990) and U.C. Berkeley (Ph.D., 1995, mentored by Prof. Harvey W. Blanch), and was a Pharmaceutical Chemistry postdoc with Prof. Ken A. Dill (UCSF) and Dr. Ronald N. Zuckermann (Chiron Corp.). She has served on the faculty at Stanford since 2007, and prior to that, worked on the Chemical & Biological Engineering faculty of Northwestern University in Evanston, IL for 10 years (1997-2007). Dr. Barron has been awarded the NIH Pioneer Award via the NIH National Institute on Aging (2020), the Oskar Fischer Award (2022), the Presidential Early Career Award for Scientists & Engineers (PECASE) through NIH / NHGRI (1999), the Beckman Young Investigator Award (1999), and the Camille Dreyfus Teacher-Scholar Award (1998), among other awards. Dr. Barron was the youngest scientist ever to serve on the Scientific Advisory Committee to the Director of the NIH, under Dr. Elias Zerhouni. She has more than 177 publications and a current H-index of 57 (Web of Science, All Databases), and is a co-founder and serves on the advisory boards of 5 different biotechnology companies. She is proud to be 1/4 Quechua (the Native American people of Bolivia), 1/4 Spanish, 1/4 Swedish, 1/4 English, and 100% American. Education Postdoc, UCSF/Chiron Corporation, Biomimetic & Bioorganic Chemistry  (1997) Postdoc, Soane BioSciences/ACLARA Biosciences Inc., Molecular Biotechnology  (1996) Ph.D., Univ. of California, Berkeley, Chemical Engineering  (1995) B.S., Univ. of Washington, Seattle, Chemical Engineering  (1990) Contact Mail Code 5444 Links Barron Lab for Innate Immune Optimization web page Annelise Barron LinkedIn profile page View Full Stanford Profile Back to Top",https://barronlabd10.sites.stanford.edu
Zev Bryant,https://bioengineering.stanford.edu/people/zev-bryant,"Main content start Associate Professor of Bioengineering and, by courtesy, of Structural Biology Zev Bryant Associate Professor of Bioengineering and, by courtesy, of Structural Biology Molecular motors lie at the heart of biological processes from DNA replication to vesicle transport. My laboratory seeks to understand the physical mechanisms by which these nanoscale machines convert chemical energy into mechanical work. We use single molecule tracking and manipulation techniques to observe and perturb substeps in the mechanochemical cycles of individual motors. Protein engineering helps us to explore relationships between molecular structures and mechanical functions. Broad topics of current interest include torque generation by DNA-associated ATPases and mechanical adaptations of unconventional myosins. Education B.Sc., University of Washington, Biochemistry  (1998) Ph.D., UC, Berkeley, Molecular and Cell Biology  (2003) Contact (650) 724-3090 zevry@stanford.edu Mail Code 5444 Links Bryant Lab View Full Stanford Profile Back to Top",https://web.stanford.edu/group/bryant/
David Camarillo,https://bioengineering.stanford.edu/people/david-camarillo,"Main content start Associate Professor of Bioengineering and, by courtesy, of Neurosurgery and of Mechanical Engineering David Camarillo Associate Professor of Bioengineering and, by courtesy, of Neurosurgery and of Mechanical Engineering David B. Camarillo is Associate Professor of Bioengineering, (by courtesy) Mechanical Engineering and Neurosurgery at Stanford University. Dr. Camarillo holds a B.S.E in Mechanical and Aerospace Engineering from Princeton University, a Ph.D. in Mechanical Engineering from Stanford University and completed postdoctoral fellowships in Biophysics at the UCSF and Biodesign Innovation at Stanford. Dr. Camarillo worked in the surgical robotics industry at Intuitive Surgical and Hansen Medical, before launching his laboratory at Stanford in 2012. His current research focuses on precision human measurement for multiple clinical and physiological areas including the brain, heart, lungs, and reproductive system. Dr. Camarillo has been awarded the Hellman Fellowship, the Office of Naval Research Young Investigator Program award, among other honors including multiple best paper awards in brain injury and robotic surgery. His research has been funded by the NIH, NSF, DoD, as well as corporations and private philanthropy. His lab’s research has been featured on NPR, the New York Times, The Washington Post, Science News, ESPN, and TED.com as well as other media outlets aimed at education of the public. Education PhD, Stanford University, Mechanical Engineering  (2008) MS, Stanford University, Mechanical Engineering  (2003) BSE, Princeton, Mechanical and Aerospace Engineering  (2001) Contact Links CamLab Website View Full Stanford Profile Back to Top",https://camlab.stanford.edu/
Drew Endy,https://bioengineering.stanford.edu/people/drew-endy,"Main content start Associate Professor of Bioengineering and Senior Fellow, by courtesy, at the Hoover Institution and at the Freeman Spogli Institute for International Studies Drew Endy Associate Professor of Bioengineering and Senior Fellow, by courtesy, at the Hoover Institution and at the Freeman Spogli Institute for International Studies Drew Endy studies synthetic biology and teaches bioengineering. His goals are civilization-scale flourishing and a renewal of liberal democracy. Prof. Endy helped launch new undergraduate majors in bioengineering at both MIT and Stanford and also the iGEM — a global genetic-engineering “Olympics” enabling thousands of students annually. His past students lead various companies. He is married to Dr. Christina Smolke, CEO of Antheia. Endy has served on the US National Science Advisory Board for Biosecurity (NSABB), the Committee on Science Technology & Law (CSTL). the International Union for the Conservation of Nature’s (IUCN) Synthetic Biology Task Force, the World Health Organization’s (WHO) Advisory Committee on Variola Virus Research, and, briefly, the Pentagon’s Defense Innovation Board (DIB). Esquire magazine recognized Drew as one of the 75 most influential people of the 21st century. Education PhD, Dartmouth, Biotechnology & Biochemical Engineering  (1998) MS, Lehigh, Environmental Engineering  (1994) BS, Lehigh, Civil Engineering  (1992) Contact endy@stanford.edu Mail Code 5444 Links http://endy.web.stanford.edu/ View Full Stanford Profile Back to Top",http://endy.web.stanford.edu/
Polly Fordyce,https://bioengineering.stanford.edu/people/polly-fordyce,"Main content start Associate Professor of Bioengineering and of Genetics Polly Fordyce Associate Professor of Bioengineering and of Genetics Polly Fordyce is an Associate Professor of Genetics and Bioengineering and fellow of the ChEM-H Institute at Stanford, where her laboratory focuses on developing and applying new microfluidic platforms for quantitative, high-throughput biophysics and biochemistry and single-cell genomics. She graduated from the University of Colorado at Boulder with undergraduate degrees in physics and biology before moving to Stanford University, where she earned a Ph.D. in physics for work with Professor Steve Block developing instrumentation and assays for single-molecule studies of kinesin motor proteins. For her postdoctoral research, she worked with Professor Joe DeRisi to develop a new microfluidic platform for understanding how transcription factors recognize and bind their DNA targets as well as a new technology for bead-based multiplexing. She is the recipient of a number of awards, including the NIH New Innovator and Pioneer Awards, an NSF CAREER Award, the 2023 Eli Lilly Award in Biological Chemistry, and is a Chan Zuckerberg Biohub Investigator. Education Postdoctoral Fellow, University of California San Francisco, Biophysics  (2014) Ph.D., Stanford University, Physics  (2007) B.A., University of Colorado at Boulder, Physics, Biology  (2000) Contact pfordyce@stanford.edu Mail Code 4245 Links My Lab Site View Full Stanford Profile Back to Top",http://www.fordycelab.com
Jin Hyung Lee,https://bioengineering.stanford.edu/people/jin-hyung-lee,"Main content start Associate Professor of Neurology and Neurological Sciences (Neurology Research), of Neurosurgery and of Bioengineering and, by courtesy, of Electrical Engineering Jin Hyung Lee Associate Professor of Neurology and Neurological Sciences (Neurology Research), of Neurosurgery and of Bioengineering and, by courtesy, of Electrical Engineering The Lee Lab uses interdisciplinary approaches from biology and engineering to analyze, debug, and manipulate systems-level brain circuits. We seek to understand the connectivity and function of these large-scale networks in order to drive the development of new therapies for neurological diseases. This research finds its basic building blocks in areas ranging from medical imaging and signal processing to genetics and molecular biology. Education BS, Seoul National University, Electrical Engineering MS, Stanford University, Electrical Engineering PhD, Stanford University, Electrical Engineering  (2004) Contact ljinhy@stanford.edu Mail Code 5440 Links Lee Lab Page Stanford Bioengineering View Full Stanford Profile Back to Top",https://llab.stanford.edu
Michael Lin,https://bioengineering.stanford.edu/people/michael-lin,"Main content start Professor of Neurobiology and of Bioengineering Michael Lin Professor of Neurobiology and of Bioengineering Michael Lin, MD PhD, is Professor of Neurobiology and Bioengineering, and by courtesy, Chemical and Systems Biology. Dr. Lin received his BA summa cum laude from Harvard University in biochemistry, then obtained a PhD at Harvard Medical School with Michael Greenberg studying signal transduction pathways controlling cell shape. After completing his MD training at UCLA, Dr. Lin performed postdoctoral research in engineering protein sensors and controllers with Roger Tsien at UCSD. Dr. Lin is a translational synthetic biologist developing novel technologies to investigate in vivo biology and improve molecular medicines. Among his contributions have been the introduction of viral proteases and protease inhibitors to control protein function in vivo, the invention of cofactor-independent photoswitchable proteins for investigating signaling dynamics and controlling gene editing in vivo, the development of fluorescent voltage-sensing proteins for understanding neuronal circuit signaling in vivo, the discovery of luciferase-based reporters and substrates for non-invasive imaging of biochemical events in vivo, and the engineering of synthetic signaling pathways to rewire cancer signals to therapeutic outputs for tumor eradication in vivo. Education BA, Harvard University, Biochemical Sciences  (1994) PhD, Harvard Medical School, Biological & Biomedical Sciences, Lab of Michael E. Greenberg  (2002) MD, UCLA, Medicine  (2004) Postdoctoral Fellowship, UCSD, Lab of Roger Y. Tsien  (2009) Contact (650) 721-1681 mzlin@stanford.edu Mail Code 5090 Links Lin Lab Web Site View Full Stanford Profile Back to Top",https://linlab.stanford.edu
Jan Liphardt,https://bioengineering.stanford.edu/people/jan-liphardt,Main content start Associate Professor of Bioengineering Jan Liphardt Associate Professor of Bioengineering Contact (650) 736-8483 jan.liphardt@stanford.edu Mail Code 4245 Links Liphardt lab site My personal blog View Full Stanford Profile Back to Top,http://liphardtlab.stanford.edu/
Emma Lundberg,https://bioengineering.stanford.edu/people/emma-lundberg,"Main content start Associate Professor of Bioengineering and of Pathology, starting Jan 2022 Emma Lundberg Contact Links Announcement: ""Emma Lundberg joins the Stanford Bioengineering Department"" Back to Top",https://bioengineering.stanford.edu/news/emma-lundberg-joins-stanford-bioengineering-department
Manu Prakash,https://bioengineering.stanford.edu/people/manu-prakash,"Main content start Associate Professor of Bioengineering, Senior Fellow at the Woods Institute for the Environment and Associate Professor, by courtesy, of Oceans and of Biology Manu Prakash Associate Professor of Bioengineering, Senior Fellow at the Woods Institute for the Environment and Associate Professor, by courtesy, of Oceans and of Biology We use interdisciplinary approaches including theory and experiments to understand how computation is embodied in biological matter. Examples include cognition in single cell protists and morphological computing in animals with no neurons and origins of complex behavior in multi-cellular systems. Broadly, we invent new tools for studying non-model organisms with significant focus on life in the ocean - addressing fundamental questions such as how do cells sense pressure or gravity? Finally, we are dedicated towards inventing and distributing “frugal science” tools to democratize access to science (previous inventions used worldwide: Foldscope, Abuzz), diagnostics of deadly diseases like malaria and convening global citizen science communities to tackle planetary scale environmental challenges such as mosquito surveillance or plankton surveillance by citizen sailors mapping the ocean in the age of Anthropocene. Education Ph.D., Massachusetts Institute of Technology, Field of Study: Applied Physics (MAS)  (2008) M.S., Massachusetts Institute of Technology, Field of Study: Applied Physics (MAS)  (2004) B.Tech, Indian Institute of Technology, Field of Study: Computer Science and Engineering  (2002) Contact (650) 725-3731 manup@stanford.edu Mail Code 5444 Links Prakash Lab website Foldscope Instruments Gravity machine project website Project website for open source ventilator N95 decontamination community website India COVID mitigation volunteer group PrakashLab COVID projects Octopi malaria diagnostics project Open source modular microscopy platform View Full Stanford Profile Back to Top",https://web.stanford.edu/group/prakash-lab/
Lei (Stanley) Qi,https://bioengineering.stanford.edu/people/stanley-qi,"Main content start Associate Professor of Bioengineering Lei (Stanley) Qi Associate Professor of Bioengineering Dr. Lei (Stanley) Qi is an Associate Professor of Bioengineering, an Institute Scholar at Sarafan ChEM-H, and a Chan Zuckerberg Biohub Investigator. He earned B.S. in Physics and Mathematics from Tsinghua University and Ph.D. in Bioengineering from UC Berkeley. Before joining the Stanford faculty in 2014, Dr. Qi was a Systems Biology Faculty Fellow at UCSF. Dr. Qi is a pioneer in CRISPR technology development, particularly in the areas of epigenetic regulation and chromatin DNA imaging. He invented the first nuclease-deactivated Cas9 (dCas9) system for targeted gene regulation in living cells. His lab has since expanded the CRISPR-dCas toolbox, including new tools and variants like hyperCas12a and the compact CasMINI. These new technologies have enabled CRISPRi and CRISPRa for targeted gene repression and activation in various cells and organisms, large-scale genetic perturbation screens, and precision epigenetic editing in primary cells. His lab also developed technologies for dynamic chromatin DNA imaging in live cells (LiveFISH), 3D genome structure manipulation (CRISPR-GO), and multiplexed transcriptome engineering (MEGA). Dr. Qi has used these new technologies to make key discoveries in epigenetics, such as the synergistic functions of enhancer elements in cancer gene regulation, metabolic pathways in T cell dysfunction, and novel antivirals against RNA viruses. Dr. Qi’s current research explores synthetic biology, epigenetics, immune cell engineering, and innovative targets for gene therapy in immunology and neurobiology. Education B.S., Tsinghua University, Math and Physics  (2005) M.A., University of California, Berkeley, Physics  (2007) Ph.D., University of California, Berkeley/UCSF, Bioengineering  (2012) Contact (650) 498-9986 Mail Code 4245 Links Stanley Qi Lab Stanley Qi Google Scholar View Full Stanford Profile Back to Top",http://qilab.stanford.edu
Lacramioara Bintu,https://bioengineering.stanford.edu/people/lacramioara-bintu,"Main content start Assistant Professor of Bioengineering Lacramioara Bintu Assistant Professor of Bioengineering Lacra Bintu is an Assistant Professor in the Bioengineering Department at Stanford. Her lab performs single-cell and high-throughput measurements of chromatin and gene regulation dynamics, and uses these data to develop predictive models and improve mammalian cell engineering. Lacra started working on the theory of gene regulation as an undergraduate with Jané Kondev from Brandeis University and Rob Phillips from Caltech. As a Physics PhD student in the lab of Carlos Bustamante at U.C. Berkeley, she used single-molecule methods to tease apart the molecular mechanisms of transcription through nucleosomes. She transitioned to studying the dynamics of epigenetic regulation in live cells during her postdoctoral fellowship with Michael Elowitz at Caltech. Education Postdoctoral Fellow, California Institute of Technology, Biology and Biological Engineering  (2016) Ph.D., University of California, Berkeley, Physics  (2010) B.S., Brandeis University, Physics, Mathematics, Neuroscience  (2005) Contact lbintu@stanford.edu Mail Code 4245 Links Bintu Lab Site View Full Stanford Profile Back to Top",https://bintulab.com/
Jenn Brophy,https://bioengineering.stanford.edu/people/jennifer-brophy,"Main content start Assistant Professor of Bioengineering Jenn Brophy Assistant Professor of Bioengineering Jenn is an Assistant Professor of Bioengineering. Her lab develops technologies that enable the genetic engineering of plants and their associated microbes to uncover mechanisms of environmental stress resilience and to drive innovation in agriculture for a sustainable future. She received her B.S. in Bioengineering from UC Berkeley in 2009 and PhD in Biological Engineering from MIT in 2016. During her PhD, developed tools for engineering non-model bacteria. She got into plants as a postdoc, where she worked with José Dinneny at Stanford to engineer spatial patterns of gene expression across plant tissues using synthetic genetic circuits. Education Postdoctoral Fellow, Stanford University, Biology Ph.D., Massachusetts Institute of Technology, Biological Engineering  (2016) B.S., University of California at Berkeley, Bioengineering  (2010) Contact jbrophy@stanford.edu Mail Code 0210 Links Brophy lab site View Full Stanford Profile Back to Top",http://www.brophylab.org/
Matthias Garten,https://bioengineering.stanford.edu/people/matthias-garten,"Main content start Assistant Professor of Microbiology and Immunology and Bioengineering Matthias Garten Contact Links Announcement: ""Matthias Garten Joins the Stanford Bioengineering Department"" Back to Top",https://bioengineering.stanford.edu/news/matthias-garten-joins-stanford-bioengineering-department
Rogelio Hernández-López,https://bioengineering.stanford.edu/people/rogelio-hernandez-lopez,"Main content start Assistant Professor of Bioengineering and Genetics Rogelio Hernández-López Education Postdoctoral Fellow, University of California San Francisco, Synthetic Biology, Immune engineering (2022) Ph.D., Harvard University, Chemical Physics (2015) B.S., National Autonomous University of Mexico, Chemistry (2008) Contact rogelioh@stanford.edu Mail Code 5439 Links Hernández-López Lab Site Announcement: ""Rogelio Hernández-López Joins the Stanford Bioengineering Department"" Back to Top",https://www.hl-lab.org/
Possu Huang,https://bioengineering.stanford.edu/people/possu-huang,"Main content start Assistant Professor of Bioengineering Possu Huang Assistant Professor of Bioengineering Dr. Possu Huang received his PhD from Caltech with the first demonstration of a computationally designed novel protein-protein interface. He subsequently conducted postdoctoral research at the University of Washington before starting his group at Stanford. His research focuses on advancing the understanding of proteins for the engineering of novel therapeutics and other protein-based nanotechnology. He has contributed to a large number of de novo designed proteins, most notably to the unlocking of the design principles behind the TIM barrel fold and the invention of eOD, an HIV immunogen design. His group uses machine learning, computational modeling, structural biology and experimental library optimization to continue the expansion of protein-based molecular platforms. Education Senior Fellow, University of Washington Ph.D., California Institute of Technology, Biochemistry and Molecular Biophysics B.A., UC Berkeley, MCB - Biochemistry Contact possu@stanford.edu Mail Code 4245 Links Lab Website View Full Stanford Profile Back to Top",http://www.proteindesign.org
Paul Nuyujukian,https://bioengineering.stanford.edu/people/paul-nuyujukian,"Main content start Assistant Professor of Bioengineering and of Neurosurgery and, by courtesy, of Electrical Engineering Paul Nuyujukian Assistant Professor of Bioengineering and of Neurosurgery and, by courtesy, of Electrical Engineering Our group, the Brain Interfacing Laboratory, explores basic motor systems neuroscience and neuroengineering applications. We are interested in understanding how the brain controls movement and recovers from injury, particularly within the context of recording populations of neurons. We are also interested in the applicability of brain-machine interfaces as a platform technology for a variety of brain-related medical conditions, particularly stroke and epilepsy. Our work spans both preclinical models and human clinical studies. Education MD, Stanford University (2014) PhD, Stanford University, Bioengineering  (2012) BS, UCLA (2006) Contact Links Profile Page Brain Interfacing Laboratory View Full Stanford Profile Back to Top",http://bil.stanford.edu/paul-nuyujukian
Hawa Racine Thiam,https://bioengineering.stanford.edu/people/hawa-racine-thiam,"Main content start Assistant Professor of Bioengineering Hawa Racine Thiam Contact Links HR Thiam Lab Website Announcement: ""Hawa Racine Thiam Joins the Stanford Bioengineering Department"" Back to Top",https://sites.google.com/stanford.edu/hrthiamlab/home
Bo Wang,https://bioengineering.stanford.edu/people/bo-wang,"Main content start Associate Professor of Bioengineering Bo Wang Associate Professor of Bioengineering We are a discovery-driven research group working at the interface between developmental biology, bioengineering, and statistical physics. We combine quantitative organism-wide fluorescence imaging, functional genomics, and physical modeling to understand the fundamental rules that control collective cell behaviors to optimize tissue regeneration, adaptation, and evolution. Education Ph.D., University of Illinois, Urbana-Champaign, Materials Science  (2011) M.S., B.S., Zhejiang University, Materials Science  (2006) Contact wangbo@stanford.edu Mail Code 4245 Links https://wanglabd9.sites.stanford.edu/ View Full Stanford Profile Back to Top",https://wanglabd9.sites.stanford.edu/
Dennis R Carter,https://bioengineering.stanford.edu/people/dennis-carter,"Main content start Member Dennis R Carter Member, Bio-X Carter studies the influence of mechanical loading on the growth, development, regeneration, and aging of skeletal tissues. Basic information from these studies is used to understand skeletal diseases and treatments. Education Ph.D., Stanford University, Biomedical Engineering  (1976) M.S.E., Stanford University, Bioengineering  (1973) B.S., University of Michigan, Aerospace Engineering  (1971) Contact Links Google Scholar Citations View Full Stanford Profile Back to Top",http://scholar.google.com/citations?hl=en&user=zI6PxocAAAAJ
