name,url,profile,additional_urls
Charbel Farhat,https://aa.stanford.edu/people/charbel-farhat,"Main content start Vivian Church Hoff Professor of Aircraft Structures and Professor of Aeronautics and Astronautics Charbel Farhat Vivian Church Hoff Professor of Aircraft Structures and Professor of Aeronautics and Astronautics Charbel Farhat is the Vivian Church Hoff Professor of Aircraft Structures in the School of Engineering at Stanford University, where he is also a professor in the Institute for Computational and Mathematical Engineering. From 2008 to 2023, he chaired the Department of Aeronautics and Astronautics, serving from 2022 to 2023 as its inaugural James and Anna Marie Spilker Chair. He also directed the Stanford-King Abdulaziz City for Science and Technology Center of Excellence for Aeronautics and Astronautics (2014--2024) and served on multiple national advisory boards, including the Space Technology Industry-Government-University Roundtable (2017--2023), the U.S. Air Force Scientific Advisory Board (2015--2019), and the Bureau of Industry and Security's Emerging Technology and Research Advisory Committee (2008--2018). From 2007 to 2018, he was Director of the Army High Performance Computing Research Center at Stanford. Recognized by the U.S. Navy as a Primary Key-Influencer, he flew with the Blue Angels during Fleet Week 2014. He holds a Ph.D. in Civil Engineering from the University of California, Berkeley and is a member of three national academies: the National Academy of Engineering, the Royal Academy of Engineering (UK), and the Lebanese Academy of Sciences. His honors include a Vannevar Bush Faculty Fellowship from the Department of Defense and Docteur Honoris Causa degrees from Ecole Normale Superieure Paris-Saclay, Ecole Centrale de Nantes, and Ecole Nationale Superieure d'Arts et Metiers. He is a laureate of the TAKREEM AMERICA Foundation for Scientific and Technological Achievement and an ISI Highly Cited Researcher in Engineering. Farhat is a Fellow of several professional societies, including the AIAA, ASME, IACM, SES, SIAM, USACM, and WIF. He was knighted in the Order of Academic Palms and awarded the Chevalier Medal by the Prime Minister of France. Among his many distinctions, he has received the Lifetime Achievement Award and Spirit of St. Louis Medal from the ASME, the Ashley Award for Aeroelasticity, Structures, Structural Dynamics and Materials Award, Collier Aerospace HyperX/AIAA Structures Award, and Journal Authors Seminar Award from the AIAA, as well as the Computational Fluid Dynamics Award from SAE International. From the USACM, he has been awarded the John von Neumann Medal, the Computational and Applied Sciences Award, and the R.H. Gallagher Special Achievement Award. His contributions to computational mechanics have also been recognized with the Gauss-Newton Medal, the IACM Award, the Computational Mechanics Award, and the Young Investigator Award from the IACM. Additionally, he has received the Gordon Bell Prize and Sidney Fernbach Award from the IEEE Computer Society, the Grand Prize from the Japan Society for Computational Engineering and Science, the Modeling and Simulation Award from the Department of Defense, and the Presidential Young Investigator Award from the National Science Foundation and the White House. From 2014 to 2024, Farhat served as Editor-in-Chief of the International Journal for Numerical Methods in Engineering and, from 2017 to 2024, of the International Journal for Numerical Methods in Fluids. He is currently an Associate Editor of the Journal of Computational Physics and a member of the editorial boards of eight international scientific journals. A frequent AGARD and NATO lecturer, he has delivered keynote and plenary talks at major international conferences.  He has authored over 650 refereed publications in fluid-structure interaction, computational fluid dynamics, structural mechanics, acoustics, supercomputing, parallel processing, model order reduction, and physics-based machine learning. His research has been funded by NSF, AFOSR, ONR, ARL, DARPA, NASA, DoE, and various national laboratories and industry leaders, including Autodesk, Boeing, Ford, Lockheed-Martin, Michelin, Toyota, and Volkswagen. Education PhD, The University of California, Berkeley, Civil Engineering (1987) MS, The University of California, Berkeley, Electrical Engineering and Computer Sciences (1986) MS, The University of California, Berkeley, Structural Engineering and Structural Mechanics (1984) MS, Universite de Paris VI, France, Applied Mechanics (1983) Diplome d'Ingenieur, Ecole Centrale des Arts et Manufactures, France (1983) Contact (650) 723-3840 cfarhat@stanford.edu Mail Code 3035 Links Research and Teaching Site Flying with the Blue Angels View Full Stanford Profile Back to Top",https://web.stanford.edu/group/frg
Grace Gao,https://aa.stanford.edu/people/grace-gao,"Main content start Associate Professor of Aeronautics and Astronautics Grace Gao Associate Professor of Aeronautics and Astronautics Grace Gao is an associate professor in the Department of Aeronautics and Astronautics at Stanford University. She leads the Navigation and Autonomous Vehicles Laboratory (NAV Lab). Before joining Stanford University, she was faculty at University of Illinois at Urbana-Champaign. She obtained her Ph.D. degree at Stanford University. Her research is on robust and secure perception, localization and navigation with applications to manned and unmanned aerial vehicles, autonomous driving cars, as well as space robotics. Prof. Gao has won a number of awards, including the NSF CAREER Award, the Institute of Navigation Early Achievement Award and the RTCA William E. Jackson Award. She received the Inspiring Early Academic Career Award from Stanford University, Distinguished Promotion Award and Dean's Award for Excellence in Research from University of Illinois at Urbana-Champaign. She has won Best Paper/Presentation of the Session Awards 29 times at Institute of Navigation conferences over the span of 17 years. For her teaching and advising, Prof. Gao has been on the List of Teachers Ranked as Excellent by Their Students multiple times. She won the College of Engineering Everitt Award for Teaching Excellence, the Engineering Council Award for Excellence in Advising, and AIAA Illinois Chapter’s Teacher of the Year. Prof. Gao also received AIAA Stanford Chapter Excellence in Advising Award and Excellence in Teaching Award in 2022 and 2023, respectively. Education Ph.D., Stanford University Contact gracegao@stanford.edu Links Stanford NAV Lab View Full Stanford Profile Back to Top",https://navlab.stanford.edu/
Kentaro Hara,https://aa.stanford.edu/people/ken-hara,"Main content start Assistant Professor of Aeronautics and Astronautics Kentaro Hara Assistant Professor of Aeronautics and Astronautics Ken Hara is an Assistant Professor of Aeronautics and Astronautics at Stanford University. He received a Ph.D. in Aerospace Engineering and a Graduate Certificate in Plasma Science and Engineering from the University of Michigan, and B.S. and M.S. in Aeronautics and Astronautics from the University of Tokyo. He was a Visiting Research Physicist at Princeton Plasma Physics Laboratory as a Japan Society for the Promotion of Science Postdoctoral Fellow. Professor Hara’s research interests include electric propulsion, low temperature plasmas, plasma physics (plasma-wall interactions, plasma-wave interactions), data-driven modeling, rarefied gas flows, and computational fluid and plasma dynamics.  He is a recipient of the Air Force Young Investigator Program Award, the Department of Energy Early Career Award, and the Office of Naval Research Young Investigator Program Award. Education PhD, University of Michigan, Aerospace Engineering  (2015) MS, University of Tokyo, Aeronautics and Astronautics  (2010) BS, University of Tokyo, Aeronautics and Astronautics  (2008) Contact kenhara@stanford.edu Links Plasma Dynamics Modeling Laboratory View Full Stanford Profile Back to Top",https://pdml.stanford.edu/
Antony Jameson,https://aa.stanford.edu/people/antony-jameson,"Main content start Professor (Research) of Aeronautics and Astronautics, Emeritus Antony Jameson Professor (Research) of Aeronautics and Astronautics, Emeritus Professor Jameson's research focuses on the numerical solution of partial differential equations with applications to subsonic, transonic, and supersonic flow past complex configurations, as well as aerodynamic shape optimization. Education PhD, Cambridge (1963) Contact antony.jameson@stanford.edu Mail Code 4035 Links http://aero-comlab.stanford.edu/jameson/index.html View Full Stanford Profile Back to Top",http://aero-comlab.stanford.edu/jameson/index.html
Mykel Kochenderfer,https://aa.stanford.edu/people/mykel-kochenderfer,"Main content start Associate Professor of Aeronautics and Astronautics, Senior Fellow at the Stanford Institute for Human-Centered AI and Associate Professor, by courtesy, of Computer Science Mykel Kochenderfer Associate Professor of Aeronautics and Astronautics, Senior Fellow at the Stanford Institute for Human-Centered AI and Associate Professor, by courtesy, of Computer Science Mykel Kochenderfer is Associate Professor of Aeronautics and Astronautics at Stanford University. Prior to joining the faculty, he was at MIT Lincoln Laboratory where he worked on airspace modeling and aircraft collision avoidance, with his early work leading to the establishment of the ACAS X program. He received a Ph.D. from the University of Edinburgh and B.S. and M.S. degrees in computer science from Stanford University. Prof. Kochenderfer is the director of the Stanford Intelligent Systems Laboratory (SISL), conducting research on advanced algorithms and analytical methods for the design of robust decision making systems. Of particular interest are systems for air traffic control, unmanned aircraft, and other aerospace applications where decisions must be made in uncertain, dynamic environments while maintaining safety and efficiency. Research at SISL focuses on efficient computational methods for deriving optimal decision strategies from high-dimensional, probabilistic problem representations. He is an author of ""Decision Making under Uncertainty: Theory and Application"" (2015), ""Algorithms for Optimization"" (2019), and ""Algorithms for Decision Making"" (2022), all from MIT Press. He is a third generation pilot. Education Ph.D., University of Edinburgh, Informatics  (2006) M.S., Stanford University, Computer Science  (2003) B.S., Stanford University, Computer Science  (2003) Contact (650) 497-3574 mykel@stanford.edu Mail Code 4035 Links Personal site Lab site Research Video View Full Stanford Profile Back to Top",https://mykel.kochenderfer.com
Ilan Kroo,https://aa.stanford.edu/people/ilan-kroo,"Main content start Thomas V. Jones Professor in the School of Engineering Ilan Kroo Thomas V. Jones Professor in the School of Engineering Professor Kroo's research involves work in three general areas: multidisciplinary optimization and aircraft synthesis, unconventional aircraft, and low-speed aerodynamics. Current research in the field of aircraft synthesis, sponsored by NASA and industry, includes the development of a new computational architecture for aircraft design, and its integration with numerical optimization. Studies of unconventional configurations employ rapid turnaround analysis methods in the design of efficient subsonic and supersonic commercial aircraft. Recent research has included investigation of configurations such as joined wings, oblique wings, and tailless aircraft. Nonlinear low-speed aerodynamics studies have focused on vortex wake roll-up, refined computation of induced drag, the design of wing tips, and the aerodynamics of maneuvering aircraft. Education PhD, Stanford University (1983) Contact (650) 723-2994 KROO@stanford.edu Mail Code 4035 Links http://aero.stanford.edu/People/kroo.html View Full Stanford Profile Back to Top",http://aero.stanford.edu/People/kroo.html
Sanjiva Lele,https://aa.stanford.edu/people/sanjiva-lele,"Main content start Edward C. Wells Professor of the School of Engineering and Professor of Mechanical Engineering Sanjiva Lele Edward C. Wells Professor of the School of Engineering and Professor of Mechanical Engineering Professor Lele's research combines numerical simulations with modeling to study fundamental unsteady flow phemonema, turbulence, flow instabilities, and flow-generated sound. Recent projects include shock-turbulent boundary layer interactions, supersonic jet noise, wind turbine aeroacoustics, wind farm modeling, aircraft contrails, multi-material mixing and multi-phase flows involving cavitation. He is also interested in developing high-fidelity computational methods for engineering applications. Education PhD, Cornell, Mechanical Engineering  (1985) Contact (650) 723-7721 lele@stanford.edu Mail Code 4035 View Full Stanford Profile Back to Top",https://aa.stanford.edu/our-culture/diversity-equity-inclusion-belonging
Robert MacCormack,https://aa.stanford.edu/people/robert-maccormack,"Main content start Professor of Aeronautics and Astronautics, Emeritus Robert MacCormack Professor of Aeronautics and Astronautics, Emeritus Contact robert.maccormack@stanford.edu Mail Code 4035 View Full Stanford Profile Back to Top",https://aa.stanford.edu/our-culture/diversity-equity-inclusion-belonging
Bradford Parkinson,https://aa.stanford.edu/people/bradford-parkinson,"Main content start Edward C. Wells Professor in the School of Engineering, Emeritus Bradford Parkinson Edward C. Wells Professor in the School of Engineering, Emeritus Professor Bradford Parkinson was the Chief Architect for GPS, and led the original advocacy for the system in 1973 as an Air Force Colonel.  Gaining approval, he became the first Director of the GPS Joint Program Office and led the original development of spacecraft, Master Control Station and 8 types of User Equipment.  He continued leadership of the Program through the extensive test validation Program, including being the Launch Commander for the first GPS satellite launches.  This original deployment of GPS demonstrated comfortable margins against all PNT (Positioning, Navigation, and Timing) requirements. Earlier in his career, he was a key developer of a modernized AC-130 Gunship, introduction of which included 160 hours of combat missions. He was an instructor at the USAF Test Pilot School. In addition he led the Department of Astronautics and Computer Science at the US Air Force Academy.  He retired from the US Air Force as a Colonel. He was appointed a Professor at Stanford University in 1984, after six years of experience in industry.  At Stanford University, he led the development of many innovative applications of GPS, including: 1.Commercial aircraft (Boeing 737) blind landing using GPS alone, 2.Fully automatic  GPS control of Farm Tractors on a rough field to an accuracy of 2 inches, 3.Pioneering the augmentation to GPS (WAAS) that allows any user to achieve accuracies of 2 feet and very high levels of integrity assurance. He has been the CEO of two companies, and serves on many boards. He is the editor/author of the AIAA Award winning 2 Volumes:  “GPS Theory and Applications” and is author or coauthor of over 80 technical papers. Among his many awards is the Draper Prize of the National Academy of Engineering, considered by some to be the “Engineering Nobel”. Education PhD, Stanford University (1966) Contact (650) 725-4105 Brad.Parkinson@stanford.edu Mail Code 4035 View Full Stanford Profile Back to Top",https://aa.stanford.edu/our-culture/diversity-equity-inclusion-belonging
Marco Pavone,https://aa.stanford.edu/people/marco-pavone,"Main content start Associate Professor of Aeronautics and Astronautics, Senior Fellow at the Precourt Institute for Energy and Associate Professor, by courtesy, of Electrical Engineering & of Computer Science Marco Pavone Associate Professor of Aeronautics and Astronautics, Senior Fellow at the Precourt Institute for Energy and Associate Professor, by courtesy, of Electrical Engineering & of Computer Science Dr. Marco Pavone is an Associate Professor of Aeronautics and Astronautics at Stanford University, where he directs the Autonomous Systems Laboratory and the Center for Automotive Research at Stanford. He is also a Distinguished Research Scientist at NVIDIA where he leads autonomous vehicle research. Before joining Stanford, he was a Research Technologist within the Robotics Section at the NASA Jet Propulsion Laboratory. He received a Ph.D. degree in Aeronautics and Astronautics from the Massachusetts Institute of Technology in 2010. His main research interests are in the development of methodologies for the analysis, design, and control of autonomous systems, with an emphasis on self-driving cars, autonomous aerospace vehicles, and future mobility systems. He is a recipient of a number of awards, including a Presidential Early Career Award for Scientists and Engineers from President Barack Obama, an Office of Naval Research Young Investigator Award, a National Science Foundation Early Career (CAREER) Award, a NASA Early Career Faculty Award, and an Early-Career Spotlight Award from the Robotics Science and Systems Foundation. He was identified by the American Society for Engineering Education (ASEE) as one of America's 20 most highly promising investigators under the age of 40. His work has been recognized with best paper nominations or awards at a number of venues, including the European Conference on Computer Vision, the IEEE International Conference on Robotics and Automation, the European Control Conference, the IEEE International Conference on Intelligent Transportation Systems, the Field and Service Robotics Conference, the Robotics: Science and Systems Conference, and the INFORMS Annual Meeting. Education Ph.D., MIT, Aeronautics and Astronautics  (2010) Contact (650) 723-4432 pavone@stanford.edu Mail Code 4035 View Full Stanford Profile Back to Top",https://aa.stanford.edu/our-culture/diversity-equity-inclusion-belonging
J David Powell,https://aa.stanford.edu/people/j-powell,"Main content start Professor of Aeronautics and Astronautics and of Mechanical Engineering, Emeritus J David Powell Professor of Aeronautics and Astronautics and of Mechanical Engineering, Emeritus EDUCATION: 1960 - B.S.  Mechanical Engineering, M.I.T. 1966 - M.S.  Aeronautics & Astronautics, Stanford 1970 - Ph.D. Aeronautics & Astronautics, Stanford EXPERIENCE: 1960-1961 - Engine Design and Testing Engineer at Outboard Marine Corp. 1961-1967 – Engineer at Lockheed in the field of Aerospace Guidance and Control 1967-1968 – Engineer at Analytical Mechanics Associates 1968-1970 – Engineer, Systems Control, Inc.  Parameter ID of aircraft models from flight data, automatic generation of approach paths for Air Traffic Control.  Attended Stanford University specializing in control systems. 1971 – 1998 – Member of the Stanford Faculty in the Aeronautics and Astronautics Department.  His research has included spacecraft pointing, space tether dynamics and control, internal combustion engine control, the design of aerospace digital flight control systems, GPS-based attitude determination augmented with inertial sensors, and the use of GPS for air and land vehicle surveillance and navigation. He taught courses in aerospace control including radio and inertial navigation, optimization and digital implementations and is a coauthor of two of the leading control textbooks.  He is also an author or coauthor on over 100 papers. 1998 – present – Emeritus faculty carrying out research in Aeronautics and Astronautics at Stanford Univ.  Recent focus of research is the use of GPS-based attitude determination augmented with inertial sensors, applications of the FAA’s WAAS for enhanced pilot displays, flight inspection of aircraft landing systems, and the use of WAAS and new displays to enable closer spacing of parallel runways. SOCIETY MEMBERSHIPS AIAA (Fellow), ASME (Fellow), SAE, IEEE, ION CONSULTANT TO:    (over past several years) Seagull Technology Sequoia Instruments Engine Control and Monitoring Transparent Networks Pratt and Whitney  (Technical Advisory Committee) Sensor Platforms OTHER RECENT ACTIVITIES Co-Founder, CEO, and Director of GyroSat Corp. 1999 – 2000 Director of Sequoia Instruments, 2001 – 2005 Aircraft owner and licensed instrument pilot National Research Council Panel member for the review of NASA airspace activities, 2003 Board of Directors, Mechanics Bank, Richmond, CA., 2003 – 2015 Board of Directors, ExactBid, Inc.  2014-present. Contact (650) 723-3425 jdpowell@stanford.edu Mail Code 4035 View Full Stanford Profile Back to Top",https://aa.stanford.edu/our-culture/diversity-equity-inclusion-belonging
Stephen Rock,https://aa.stanford.edu/people/stephen-rock,"Main content start Professor of Aeronautics and Astronautics, Emeritus Stephen Rock Professor of Aeronautics and Astronautics, Emeritus Professor Rock's research interests include the application of advanced control and modeling techniques for robotic and vehicle systems (aerospace and underwater). He directs the Aerospace Robotics Laboratory in which students are involved in experimental programs designed to extend the state-of-the-art in robotic control. Areas of emphasis include planning and navigation techniques (GPS and vision-based) for autonomous vehicles; aerodynamic modeling and control for aggressive flight systems; underwater remotely-operated vehicle control; precision end-point control of manipulators in the presence of flexibility and uncertainty; and cooperative control of multiple manipulators and multiple robots. Professor Rock teaches several courses in dynamics and control. Education PhD, Stanford University (1978) Contact rock@stanford.edu Mail Code 4035 View Full Stanford Profile Back to Top",https://aa.stanford.edu/our-culture/diversity-equity-inclusion-belonging
