name,url,profile,additional_urls
Matteo Cargnello,https://cheme.stanford.edu/people/matteo-cargnello,"Main content start Associate Professor of Chemical Engineering and, by courtesy, of Materials Science and Engineering Matteo Cargnello Associate Professor of Chemical Engineering and, by courtesy, of Materials Science and Engineering Matteo Cargnello received his Ph.D. in Nanotechnology in 2012 at the University of Trieste, Italy, under the supervision of Prof. Paolo Fornasiero, and he was then a post-doctoral scholar in the Chemistry Department at the University of Pennsylvania with Prof. Christopher B. Murray before joining the Faculty at Stanford University in January 2015. He is currently Associate Professor of Chemical Engineering and, by courtesy, of Materials Science and Engineering and Silas Palmer Faculty Scholar. Dr. Cargnello is the recipient of several awards including the Sloan Fellowship in 2018, the Mitsui Chemicals Catalysis Science Award for Creative Work in 2020, and the Early Career Award in Catalysis from the ACS Catalysis Division in 2022. The general goals of the research in the Cargnello group pertain to solving energy and environmental challenges. The group focuses on capture and conversion of carbon dioxide, emission control and reduction of methane and hydrocarbon emissions in the atmosphere, sustainable chemical practices through electro- and photocatalysis, sustainable production of hydrogen, and chemical recycling of plastics. Education PhD, University of Trieste, Nanotechnology  (2012) Contact (650) 724-6422 mcargn@stanford.edu Mail Code 4300 Links Cargnello Group Website View Full Stanford Profile Back to Top",http://cargnellogroup.stanford.edu/
Jian Qin,https://cheme.stanford.edu/people/jian-qin,"Main content start Associate Professor of Chemical Engineering Jian Qin Associate Professor of Chemical Engineering Jian Qin is an Associate Professor in the Department of Chemical Engineering at the Stanford University. His research focuses on development of microscopic understanding of structural and physical properties of soft matters by using a combination of analytical theory, scaling argument, numerical computation, and molecular simulation. He worked as a postdoctoral scholar with Juan de Pablo in the Institute for Molecular Engineering at the University of Chicago and with Scott Milner in the Department of Chemical Engineering at the Pennsylvania State University. He received his Ph.D. in the Department of Chemical Engineering and Materials Science at the University of Minnesota under the supervision of David Morse and Frank Bates. His research covers self-assembly of multi-component polymeric systems, molecular origin of entanglement and polymer melt rheology, coacervation of polyelectrolytes, Coulomb interactions in dielectrically heterogeneous electrolytes, and surface charge polarizations in particulate aggregates in the absence or presence of flow. Education PhD, University of Minnesota (2009) Contact jianq@stanford.edu Mail Code 4300 Links Google site Lab site View Full Stanford Profile Back to Top",https://sites.google.com/site/jqin1980/
Elizabeth Sattely,https://cheme.stanford.edu/people/elizabeth-sattely,"Main content start Associate Professor of Chemical Engineering Elizabeth Sattely Associate Professor of Chemical Engineering Plants have an extraordinary capacity to harvest atmospheric CO2 and sunlight for the production of energy-rich biopolymers, clinically used drugs, and other biologically active small molecules. The metabolic pathways that produce these compounds are key to developing sustainable biofuel feedstocks, protecting crops from pathogens, and discovering new natural-product based therapeutics for human disease. These applications motivate us to find new ways to elucidate and engineer plant metabolism. We use a multidisciplinary approach combining chemistry, enzymology, genetics, and metabolomics to tackle problems that include new methods for delignification of lignocellulosic biomass and the engineering of plant antibiotic biosynthesis. Education PhD, Boston College (2007) Contact (650) 724-5928 sattely@stanford.edu Mail Code 4300 Links Sattely Research Group Website View Full Stanford Profile Back to Top",https://web.stanford.edu/group/sattelygroup/cgi-bin/wordpress/
Sho Takatori,https://cheme.stanford.edu/people/sho-takatori,"Main content start Associate Professor of Chemical Engineering Sho Takatori Associate Professor of Chemical Engineering People say that a picture is worth a thousand words. We think that an equation is worth a thousand pictures. Literally. By collecting and processing data-rich images of complex fluids and matter, we develop “picture-perfect” equations to learn structure-property relationships for new material innovation. In the Takatori lab, we combine theory, simulation, and experiment to discover mathematical models for complex fluids in engineered and natural environments. We use advanced microscopy and analyze pictures with data-driven methods to understand material properties that bridge the microscopic-to-continuum scales. Our research encompasses soft squishy materials like polymers and liquid crystals, as well as granular matter like sand, powders, and foams. Outside of research, I have had a strong passion for public speaking since high school, taking speech courses in college and competing in speech contests in Toastmasters International (a professional organization to improve public speaking and leadership skills) for several years as a PhD student. More recently, as a professor and educator, I have channeled my passion for speaking towards science education and technical communication. I have always believed that effective science communication can make broad impacts to society by building public trust in science, promoting data-driven decisions in government and industry, and improving the accessibility of science to all communities. I look forward to continue working on effective science communication skills and storytelling techniques with Stanford graduate students and researchers. Education PhD, California Institute of Technology, Chemical Engineering (2017) BS, University of California, Berkeley, Chemical Engineering (2012) Research https://www.takatorilab.com/ Contact (650)-497-4331 stakatori@stanford.edu Links Takatori Research Group View Full Stanford Profile Back to Top",https://www.takatorilab.com/
Monther Abu-Remaileh,https://cheme.stanford.edu/people/monther-abu-remaileh,"Main content start Assistant Professor of Chemical Engineering and of Genetics Monther Abu-Remaileh Assistant Professor of Chemical Engineering and of Genetics The Abu-Remaileh Lab is interested in identifying novel pathways that enable cellular and organismal adaptation to metabolic stress and changes in environmental conditions. We also study how these pathways go awry in human diseases such as cancer, neurodegeneration and metabolic syndrome, in order to engineer new therapeutic modalities. To address these questions, our lab uses a multidisciplinary approach to study the biochemical functions of the lysosome in vitro and in vivo. Lysosomes are membrane-bound compartments that degrade macromolecules and clear damaged organelles to enable cellular adaptation to various metabolic states. Lysosomal function is critical for organismal homeostasis—mutations in genes encoding lysosomal proteins cause severe human disorders known as lysosomal storage diseases, and lysosome dysfunction is implicated in age-associated diseases including cancer, neurodegeneration and metabolic syndrome. By developing novel tools and harnessing the power of metabolomics, proteomics and functional genomics, our lab will define 1) how the lysosome communicates with other cellular compartments to fulfill the metabolic demands of the cell under various metabolic states, 2) and how its dysfunction leads to rare and common human diseases. Using insights from our research, we will engineer novel therapies to modulate the pathways that govern human disease. Education Molecular Genetics, The Hebrew University of Jerusalem, Gene Regulation in Development and Cancer  (2014) Postdoctoral training, Whitehead Institute/ MIT, Subcellular Metabolism  (2019) Contact monther@stanford.edu Mail Code 4300 Links Lab website View Full Stanford Profile Back to Top",http://www.abu-remaileh.com
Xiaojing Gao,https://cheme.stanford.edu/people/xiaojing-gao,"Main content start Assistant Professor of Chemical Engineering Xiaojing Gao Assistant Professor of Chemical Engineering How do we design biological systems as “smart medicine” that sense patients’ states, process the information, and respond accordingly? To realize this vision, we engineer towards a “simple” goal: producing specific proteins in the right cells at the right time. There is an inspiring history of such methods transforming basic research (e.g., dissecting neural circuits) and biomedicine (e.g., ablating cancer), yet they remain inadequate in many scenarios, especially in organisms (including human patients) where it is possible but nontrivial to introduce polynucleotides. We envision pushing the envelope by focusing on a hitherto under-explored aspect: controllers compatible with RNA delivery. We expect such controllers to leverage the safety features of mRNA vectors and the post-pandemic burst of research activities, offer additional benefits such as robust performance and compact delivery, and synergize with conventional DNA-level control to further enhance the precision of payload production. Knowing that the controllers are fundamentally confined by the cells they operate in, rather than dealing with the impossible task of completely insulating the controllers from the biological contexts, our philosophy is to incorporate biology as design features (e.g., endogenous retention mechanism in the protein secretory pathway and housekeeping RNA-editing enzymes), leading to innovation in three areas. First, we are developing a plug-and-play platform based on engineered viral proteases to process signals and control intercellular communications. Second, we are co-opting RNA editing to create programmable modular sensors for transcript markers that represent cell types/states and ligands that represent extracellular environments. Third, considering the immunogenic risk of components sourced from non-human organisms, we are “humanizing” the controllers by using human domains and then further computationally reducing their potential immunogenicity. We identified two proof-of-principle applications, non-invasive early disease detection and mRNA-mediated engineering of therapeutic cells, and are dedicating our efforts to applying our controllers to them. Education Postdoctoral Fellow, California Institute of Technology, Biology and Biological Engineering  (2020) Ph.D., Stanford University, Biology  (2015) B.S., Peking University, Biology  (2009) Contact xjgao@stanford.edu Mail Code 4300 Links Gao Lab View Full Stanford Profile Back to Top",https://gaolab.blog/
Brian Hie,https://cheme.stanford.edu/people/brian-hie,"Main content start Assistant Professor of Chemical Engineering Brian Hie Assistant Professor of Chemical Engineering I am an Assistant Professor of Chemical Engineering and Data Science at Stanford University, and an Innovation Investigator at Arc Institute. I supervise the Laboratory of Evolutionary Design, where we conduct research at the intersection of biology and machine learning. I was previously a Stanford Science Fellow in the Stanford University School of Medicine and a Visiting Researcher at Meta AI. I completed my Ph.D. at MIT CSAIL and was an undergraduate at Stanford University. I have also previously worked at Google X, Illumina, and Salesforce. Education Bachelor of Science, Stanford University, ENGL-MIN (2016) Bachelor of Science, Stanford University, CS-BSH (2016) Ph.D., Massachusetts Institute of Technology, Electrical Engineering and Computer Science (2021) Contact Mail Code 4300 View Full Stanford Profile Back to Top",https://cheme.stanford.edu/news
Danielle Mai,https://cheme.stanford.edu/people/danielle-mai,"Main content start Assistant Professor of Chemical Engineering and, by courtesy, of Materials Science and Engineering Danielle Mai Assistant Professor of Chemical Engineering and, by courtesy, of Materials Science and Engineering Danielle J. Mai joined the Department of Chemical Engineering at Stanford in January 2020. She earned her B.S.E. in Chemical Engineering from the University of Michigan and her M.S. and Ph.D. in Chemical Engineering from the University of Illinois at Urbana-Champaign under the guidance of Prof. Charles M. Schroeder. Dr. Mai was an Arnold O. Beckman Postdoctoral Fellow in Prof. Bradley D. Olsen's group at MIT, where she engineered materials with selective biomolecular transport properties, elucidated mechanisms of toughness and extensibility in entangled associative hydrogels, and developed high-throughput methods for the discovery of polypeptide materials. The Mai Lab engineers biopolymers, which are the building blocks of life. Specifically, the group integrates precise biopolymer engineering with multi-scale experimental characterization to advance biomaterials development and to enhance fundamental understanding of soft matter physics. Dr. Mai's work has been recognized through the AIChE 35 Under 35 Award (2020), APS DPOLY/UKPPG Lecture Exchange (2021), Air Force Office of Scientific Research Young Investigator Program Award (2022), ACS PMSE Arthur K. Doolittle Award (2023), and MIT Technology Review List of 35 Innovators Under 35 (2023). Education Postdoc, Massachusetts Institute of Technology, Chemical Engineering PhD, University of Illinois, Chemical Engineering  (2016) MS, University of Illinois, Chemical Engineering  (2014) BSE, University of Michigan, Chemical Engineering  (2011) Stanford Affiliations MAI RESEARCH GROUP Contact djmai@stanford.edu Mail Code 4300 Links Mai Lab DJM - Google Scholar DJM - Stanford Chemical Engineering View Full Stanford Profile Back to Top",https://mailab.stanford.edu
Rebecca Pinals,https://cheme.stanford.edu/people/rebecca-pinals,Main content start Assistant Professor of Chemical Engineering (September 2025) Rebecca Pinals Assistant Professor of Chemical Engineering (September 2025) Back to Top,https://cheme.stanford.edu/news
William Abraham Tarpeh,https://cheme.stanford.edu/people/william-tarpeh,"Main content start Assistant Professor of Chemical Engineering, by courtesy, of Civil and Environmental Engineering and Center Fellow at the Precourt Institute for Energy and, by courtesy, at the Woods Institute for the Environment William Abraham Tarpeh Assistant Professor of Chemical Engineering, by courtesy, of Civil and Environmental Engineering and Center Fellow at the Precourt Institute for Energy and, by courtesy, at the Woods Institute for the Environment Reimagining liquid waste streams as resources can lead to recovery of valuable products and more efficient, less costly approaches to reducing harmful discharges to the environment. Pollutants in effluent streams can be captured and used as valuable inputs to other processes. For example, municipal wastewater contains resources like energy, water, nutrients, and metals. The Tarpeh Lab develops and evaluates novel approaches to resource recovery from “waste” waters at several synergistic scales: molecular mechanisms of chemical transport and transformation; novel unit processes that increase resource efficiency; and systems-level assessments that identify optimization opportunities. We employ understanding of electrochemistry, separations, thermodynamics, kinetics, and reactor design to preferentially recover resources from waste. We leverage these molecular-scale insights to increase the sustainability of engineered processes in terms of energy, environmental impact, and cost. Education PhD, University of California, Berkeley, Environmental Engineering  (2017) MS, University of California, Berkeley, Environmental Engineering  (2013) BS, Stanford University, Chemical Engineering  (2012) Contact wtarpeh@stanford.edu Mail Code 4300 Links Tarpeh Research Group XEIET120 The Role of Water and Energy for Circular Economies View Full Stanford Profile Back to Top",https://www.tarpehlab.com/
Ying Chih Chang,https://cheme.stanford.edu/people/ying-chih-chang,"Main content start Adjunct Professor Ying Chih Chang Adjunct Professor Dr. Ying Chang is the Chair of the Taiwan Science and Technology Hub and an Adjunct Professor in the Department of Chemical Engineering at Stanford University. She is also the Founder and CEO of Acrocyte Therapeutics, Inc. Her former faculty appointments include Research Fellow (-Associate Fellow) at the Genomics Research Center, Academia Sinica, Taiwan, and Assistant Professor in the Departments of Chemical Engineering and Materials Science, and Biomedical Engineering at the University of California, Irvine.  The research highlights include integrating nanomaterials, microfluidics, and bioreactors to control cell fates for tissue engineering, as well as developing circulating tumor cell 3D culture for cancer diagnostics and precision medicine. She holds multiple patents in DNA microarray constructs (assigned to Affymetrix), circulating tumor cell isolation and cancer screening (assigned to Cellmax Life Inc.), and single cell derived scaffold free 3D culture platform RCE and circulating tumor cell liquid biopsy drug test (assigned to Acrocyte Therapeutics Inc. www.acrocyte.com ). Dr. Chang’s work was recognized by the Young Investigator Award from the Whitaker Foundation, FDA breakthrough device designation for pre-cancer and cancer detection (2021), Future Tech Award (2021), 18th National Innovation Award, Taiwan (2021), and Finalist at Startup Stadium at BIO 2024, among other. She is also on the board of trustees of Kaohsiaung Medical University, and Chang Chau-Ting Memorial Foundation, a non-profit organization for science education and awareness in Taiwan. She received her BS from National Taiwan University, and PhD from Stanford University, both in Chemical Engineering. Education BS, National Taiwan University PhD, Stanford University, Chemical Engineering Contact ycchang@stanford.edu Mail Code 4300 Links ""My company profile"" ""My LinkedIn profile"" View Full Stanford Profile Back to Top",https://www.acrocyte.com/team-members/ying-chang-phd
Lisa Hwang,https://cheme.stanford.edu/people/lisa-hwang,"Main content start Adjunct Professor Lisa Hwang Adjunct Professor, Chemical Engineering Contact lyhwang@stanford.edu Mail Code 4300 View Full Stanford Profile Back to Top",https://cheme.stanford.edu/news
Ricardo B Levy,https://cheme.stanford.edu/people/ricardo-levy,"Main content start Adjunct Professor Ricardo B Levy Adjunct Professor, Chemical Engineering Ricardo Levy is an executive and entrepreneur whose career spans more than three decades of founding and building successful businesses. Born and raised in South America to a European immigrant family, he completed engineering studies in the United States at Stanford and Princeton before returning to South America to run a family business. In 1969 he sold the business and returned to the United States to complete his Ph.D. at Stanford in the field of catalytic chemistry. In 1974, after a number of years in the petroleum and petrochemical industry, he co-founded his first entrepreneurial venture, Catalytica, a research and development firm serving the chemical, pharmaceutical, and clean energy industries. The firm’s discoveries resulted in over one hundred patents and led to the formation of three companies, one of which became, under Levy’s leadership, the largest supplier to the pharmaceutical industry in North America and was sold to European firm DSM in 2000. He has served on several public and private Boards, is Lead Director of the Board of a private analytics software company, and serves on the Board of Aquarius Energy, Inc. From 2010 to 2016 served on the Advisory Board of the Santa Clara University Miller Center for Social Entrepreneurship, a global incubator of social entrepreneurs. He continues to be a mentor for that program. He is a Lecturer at the Stanford University Chemical Engineering Department, where he teaches a course on entrepreneurship, leadership and new venture creation.  He is the author of the book “Letters to a Young Entrepreneur: Succeeding in Business Without Losing at Life – A Leader’s Ongoing Journey” published in 2015. Throughout his life, Dr. Levy has pursued a keen interest in spirituality and personal growth and his conviction that a person’s inner beliefs and purpose are deeply linked to business success. He has continually applied his diverse studies to his roles as a business leader, mentor and teacher. Contact wng2wng1@me.com Mail Code 4300 View Full Stanford Profile Back to Top",https://cheme.stanford.edu/news
Shari Libicki,https://cheme.stanford.edu/people/shari-libicki,"Main content start Adjunct Professor Shari Libicki Adjunct Professor Dr. Libicki was educated at Stanford University, where she earned her M.S. in 1981 and her Ph.D. in 1985 both in Chemical Engineering. Her professional career started in 1989 as a senior engineer at Ramboll that is a leading engineering, architecture and consultancy company founded in Denmark in 1945. Currently, she is a Global Air Quality Service Line Leader at Ramboll. She has over 30 years of chemical fate and transport experience, as applied to managing greenhouse gas (GHG) emissions and estimating air emissions and dispersion from chemical processes, landfills and new developments. Her experience includes providing technical expertise to entitlement and litigation teams, negotiating complex technical agreements and permits with agencies and assisting facilities with compliance programs. She is an expert on GHG evaluations for California Environmental Quality Act (CEQA) documents, and is at the forefront of developing regulations in California, having served on the Regional Targets Advisory Council. She has conducted extensive air quality regulatory assessments for New Source Review/Prevention of Significant Deterioration (NSR/PRD) permitting and compliance auditing. Shari has lectured widely on evaluating climate change impacts for new developments and estimating chemical exposure for risk assessments and carbon management. EDUCATION Ph.D., Chemical Engineering, Stanford University, 1985 MS, Chemical Engineering, Stanford University, 1981 BSE, Chemical Engineering, University of Michigan, 1979 Contact slibicki@stanford.edu Back to Top",https://cheme.stanford.edu/news
John Moalli,https://cheme.stanford.edu/people/john-moalli,"Main content start Adjunct Professor John Moalli Adjunct Professor, Chemical Engineering Contact jmoalli@stanford.edu Mail Code 4300 View Full Stanford Profile Back to Top",https://cheme.stanford.edu/news
Howard Rosen,https://cheme.stanford.edu/people/howard-rosen,"Main content start Lecturer Howard Rosen Lecturer Besides teaching at Stanford, Mr. Rosen serves on the board of directors of:  AcelRx Pharmaceuticals, Inc. (NASDAQ: ACRX), where he served as CEO from 2015-17; Entrega, Inc.; Hammerton, Inc.; and, Kala Pharmaceuticals, Inc. (NASDAQ:  KALA), where he served as Chairman from 2014-15. Education BS, Stanford University, Chemical Engineering  (1980) MS, Massachusetts Institute of Technology, Chemical Engineering  (1982) MBA, Stanford Graduate School of Business, Business  (1987) Contact hrosen@stanford.edu Mail Code 4800 View Full Stanford Profile Back to Top",https://cheme.stanford.edu/news
Do Y. Yoon,https://cheme.stanford.edu/people/do-yoon,"Main content start Adjunct Professor Do Y. Yoon Adjunct Professor, Chemical Engineering Do Y. Yoon is Adjunct Professor of Chemical Engineering at Stanford University since 2012. He obtained his B.S. in Chemical Engineering from Seoul National University, Korea (1969), and earned his Ph.D. in Polymer Science and Engineering from University of Massachusetts Amherst, working with Richard S. Stein (1973). He did his postdoctoral study with Paul J. Flory in Chemistry Department of Stanford University (1973-1975). He then worked in IBM Research Laboratory in San Jose, California as Research Staff Member and Manager of Polymer Physics Group (1975-1999). From 1999 to 2012, he was Professor of Chemistry at Seoul National University, Korea, and served as the Korean spokesperson of the Germany-Korea International Research Training Group on “Self-organized Materials for Optoelectronics” (2006-2012) and also as member of science advisory board of LG Chem (2000-2006). He published about 260 research papers (h-index of 75 and about 20,000 citations), was elected a fellow of American Physical Society (1985), and received Humboldt Research Award by the Alexander von Humboldt Foundation of Germany (1999) and Academic Achievements Award from the Alumni Association of Seoul National University (2017). His research areas included molecular conformations & dynamics, semicrystalline molecular morphology, liquid crystalline state, surface and thin film characteristics of polymers, and structure-property relationships of polymers for information technology, organic electronics, and clean energy. He is a co-editor of ""Selected Works of Paul J. Flory"" and a co-author of ""Paul John Flory: A Life of Science and Friends."" Contact doyoon@stanford.edu Mail Code 4300 View Full Stanford Profile Back to Top",https://cheme.stanford.edu/news
