name,url,profile,additional_urls
Gregory Deierlein,https://cee.stanford.edu/people/gregory-deierlein,"Main content start John A. Blume Professor in the School of Engineering Gregory Deierlein John A. Blume Professor in the School of Engineering Deierlein's research focuses on improving limit states design of constructed facilities through the development and application of nonlinear structural analysis methods and performance-based design criteria. Recent projects include the development and application of strength and stiffness degrading models to simulate steel and reinforced concrete structures, seismic design and behavior of composite steel-concrete buildings, analysis of inelastic torsional-flexural instability of steel members, and a fracture mechanics investigation of seismically designed welded steel connections. Education PhD, University of Texas, Austin (1988) MS, University of California at Berkeley (1982) BS, Cornell University (1981) Contact (650) 723-0453 ggd@stanford.edu Mail Code 4020 View Full Stanford Profile Back to Top",https://cee.stanford.edu/news
Martin Fischer,https://cee.stanford.edu/people/martin-fischer,"Main content start Kumagai Professor in the School of Engineering and Senior Fellow at the Precourt Institute for Energy Martin Fischer Kumagai Professor in the School of Engineering and Senior Fellow at the Precourt Institute for Energy Professor Fischer's research goals are to improve the productivity of project teams involved in designing, building, and operating facilities and to enhance the sustainability of the built environment. His work develops the theoretical foundations and applications for virtual design and construction (VDC). VDC methods support the design of a facility and its delivery process and help reduce the costs and maximize the value over its lifecycle. His research has been used by many small and large industrial government organizations around the world. Education Diplôme d'Ingénieur, EPFL - Swiss Federal Institute of Technology, Lausanne, Civil Engineering  (1984) MS, Stanford University, Industrial Engineering - Engineering Management  (1987) PhD, Stanford University, Civil Engineering - Construction Engineering and Management  (1991) Contact (650) 725-4649 fischer@stanford.edu Mail Code 4020 Links https://web.stanford.edu/~fischer View Full Stanford Profile Back to Top",https://web.stanford.edu/ https://web.stanford.edu/~fischer
Sarah Fletcher,https://cee.stanford.edu/people/sarah-fletcher,"Main content start Assistant Professor of Civil and Environmental Engineering and Center Fellow at the Woods Institute for the Environment Sarah Fletcher Assistant Professor of Civil and Environmental Engineering and Center Fellow at the Woods Institute for the Environment The Fletcher lab aims to advance water resources management to promote resilient and equitable responses to a changing world. Our research integrates methods from hydrology, policy analysis, and data science to inform decision-making around critical environmental challenges. Our approach centers partnership for real-world impact. Education BA, University of Pennsylvania, Physics; Economics  (2010) MS, Massachusetts Institute of Technology, Technology and Policy  (2012) PhD, Massachusetts Institute of Technology, Engineering Systems  (2018) Stanford Affiliations Lee and Kitty Price Center Fellow at the Woods Institute Contact sfletcher@stanford.edu Mail Code 4205 Links https://fletcherlab.science View Full Stanford Profile Back to Top",https://fletcherlab.science
Oliver Fringer,https://cee.stanford.edu/people/oliver-fringer,"Main content start Professor of Civil and Environmental Engineering and of Oceans Oliver Fringer Professor of Civil and Environmental Engineering and of Oceans Fringer's research focuses on the development and application of numerical models and high-performance computational techniques to the study of fundamental processes that influence the dynamics of the coastal ocean, rivers, lakes, and estuaries. Education PhD, Stanford University, Civil and Environmental Engineering  (2003) MS, Stanford University, Aeronautics and Astronautics  (1996) BSE, Princeton, Mechanical and Aerospace Engineering  (1995) Contact (650) 725-6878 fringer@stanford.edu Mail Code 4020 Links https://web.stanford.edu/~fringer/ View Full Stanford Profile Back to Top",https://web.stanford.edu/ https://web.stanford.edu/~fringer/
Catherine Gorle,https://cee.stanford.edu/people/catherine-gorle,"Main content start Associate Professor of Civil and Environmental Engineering and, by courtesy, of Mechanical Engineering Catherine Gorle Associate Professor of Civil and Environmental Engineering and, by courtesy, of Mechanical Engineering Gorlé received her BSc (2002) and MSc (2005) degrees in Aerospace Engineering from the Delft University of Technology, and her PhD (2010) from the von Karman Institute for Fluid Dynamics in cooperation with the University of Antwerp. Afterwards she was a Postdoctoral Fellow at the Center for Turbulence Research at Stanford University and a Research Professor at the von Karman Institute funded by a Pegasus Marie Curie fellowship. Before joining the Civil & Environmental Engineering Department at Stanford she was an Assistant Professor in the Department of Civil Engineering & Engineering Mechanics at Columbia University. Gorle's research focuses on the development of predictive flow simulations to support the design of sustainable buildings and cities. Specific topics of interest are the coupling of large- and small-scale models and experiments to quantify uncertainties related to the variability of boundary conditions, the development of uncertainty quantification methods for low-fidelity models using high-fidelity data, and the use of field measurements to validate and improve computational predictions. Education BSc, Delft University of Technology, Aerospace Engineering  (2002) MSc, Delft University of Technology, Aerospace Engineering  (2005) PhD, Von Karman Institute for Fluid Dynamics, Environmental and Applied Fluid Dynamics  (2010) Contact gorle@stanford.edu Mail Code 4020 Links Wind Engineering Lab website View Full Stanford Profile Back to Top",https://we.stanford.edu
Lynn Hildemann,https://cee.stanford.edu/people/lynn-hildemann,"Main content start Wayne Loel Professor of Sustainability and Senior Associate Dean for Education Lynn Hildemann Wayne Loel Professor of Sustainability and Senior Associate Dean for Education Lynn Hildemann's current research areas include the sources and dispersion of airborne particulate matter indoors, and assessment of human exposure to air pollutants. Prof. Hildemann received BS, MS, and PhD degrees in environmental engineering science from the California Institute of Technology.   She is an author on >100 peer-reviewed publications, including two with over 1000 citations each, and another 6 with over 500 citations each.  She has been honored with Young Investigator Awards from NSF and ONR, the Kenneth T. Whitby Award from the AAAR (1998), and Stanford's Gores Award for Teaching Excellence (2013); she also was a co-recipient of Atmospheric Environment’s Haagen-Smit Outstanding Paper Award (2001). She has served on advisory committees for the Bay Area Air Quality Management District and for the California Air Resources Board.  She has been an Associate Editor for Environmental Science & Technology, and Aerosol Science and Technology, and has served on the advisory board for the journal Environmental Science & Technology. At Stanford, Prof. Hildemann has been chair of the Department of Civil & Environmental Engineering, and served as an elected member of the Faculty Senate.  She has chaired the School of Engineering Library Committee, the University Committee on Judicial Affairs, and the University Breadth Governance Board. Contact (650) 723-0819 hildemann@stanford.edu Mail Code 4020 Links Exposure to Secondhand Smoke in California Casinos - Video Exposure to Secondhand Smoke in California Casinos - Press Release ""What Pollutants Are Lurking in our Indoor Spaces?"" -- radio interview Effects of Gender on Exposure to Indoor Air Pollutants -- Video Effects of Gender on Exposure to Indoor Air Pollutants -- Press Release Why Should Students Bother to Come to Class? -- Award-Winning Teachers on Teaching seminar series View Full Stanford Profile Back to Top",http://www.youtube.com/watch?v=5Zu1w1nUwaI
Mark Z. Jacobson,https://cee.stanford.edu/people/mark-jacobson,"Main content start Professor of Civil and Environmental Engineering and Senior Fellow at the Woods Institute for the Environment and at the Precourt Institute for Energy Mark Z. Jacobson Professor of Civil and Environmental Engineering and Senior Fellow at the Woods Institute for the Environment and at the Precourt Institute for Energy Mark Z. Jacobson’s career has focused on better understanding air pollution and global warming problems and developing large-scale clean, renewable energy solutions to them. Toward that end, he has developed and applied three-dimensional atmosphere-biosphere-ocean computer models and solvers to simulate air pollution, weather, climate, and renewable energy. He has also developed roadmaps to transition states and countries to 100% clean, renewable energy for all purposes and computer models to examine grid stability in the presence of high penetrations of renewable energy. Education PhD, University of California, Los Angeles, Atmospheric Sciences  (1994) MS, University of California, Los Angeles, Atmospheric Sciences  (1991) MS, Stanford University, Environmental Engineering  (1988) BS, Stanford University, Civil Engineering  (1988) BA, Stanford University, Economics  (1988) Contact (650) 723-6836 jacobson@stanford.edu Mail Code 4020 Links https://web.stanford.edu/group/efmh/jacobson/ View Full Stanford Profile Back to Top",https://web.stanford.edu/group/efmh/jacobson/
Rishee Jain,https://cee.stanford.edu/people/rishee-jain,"Main content start Associate Professor of Civil and Environmental Engineering Rishee Jain Associate Professor of Civil and Environmental Engineering Professor Jain's research focuses on the development of data-driven and socio-technical solutions to sustainability problems facing the urban built environment. His work lies at the intersection of civil engineering, data analytics and social science.  Recently, his research has focused on understanding the socio-spatial dynamics of commercial building energy usage, conducting data-driven benchmarking and sustainability planning of urban buildings and characterizing the coupled dynamics of urban systems using data science and micro-experimentation.  For more information, see the active projects on his lab (Stanford Urban Informatics Lab) website. Education PhD, Columbia University, Civil Engineering MS, Columbia University, Civil Engineering BS, University of Texas at Austin, Civil, Environmental & Architectural Engineering Contact rishee.jain@stanford.edu Mail Code 4020 Links Urban Informatics Lab Website View Full Stanford Profile Back to Top",http://www.uil.stanford.edu/
Anne Kiremidjian,https://cee.stanford.edu/people/anne-kiremidjian,"Main content start The C.L. Peck, Class of 1906 Professor in the School of Engineering Anne Kiremidjian The C.L. Peck, Class of 1906 Professor in the School of Engineering Kiremidjian’s research focuses in two main areas. The first is in earthquake hazard, risk, and resilience modeling. She works on structural component and systems reliability methods; structural damage evaluation models; and regional damage, loss and casualty estimation methods utilizing geographic information and database management systems for portfolios of buildings or spatially distributed lifeline systems assessment with ground motion and structure correlations. Her current research has focused on the development of time dependent hazard and risk models for resilience evaluation of hospitals, schools and financial instruments. In the area of time dependent risk assessment, she has developed models for damage estimation of deteriorating structures in varying environmental conditions. The second area of research focuses on the design and implementation of wireless sensor networks for health monitoring of structures under every-day loading conditions, and the development of robust and computationally efficient algorithms for structural damage diagnosis following extreme events that can be embedded in wireless sensing units. The damage algorithms utilize modern data science, machine learning and artificial intelligence methods. Education BA, Queens College of the City University of New York, Physics  (1972) BS, Columbia University, Civil Engineering  (1972) MS, Stanford University, Structural Engineering  (1973) PhD, Stanford University, Structural Engineering  (1977) Contact (650) 723-4121 ask@stanford.edu Mail Code 4020 View Full Stanford Profile Back to Top",https://cee.stanford.edu/news
Peter K. Kitanidis,https://cee.stanford.edu/people/peter-kitanidis,"Main content start Professor of Civil and Environmental Engineering Peter K. Kitanidis Professor of Civil and Environmental Engineering Kitanidis develops methods for the solution of interpolation and inverse problems utilizing observations and mathematical models of flow and transport. He studies dilution and mixing of soluble substances in heterogeneous geologic formations, issues of scale in mass transport in heterogeneous porous media, and techniques to speed up the decay of pollutants in situ. He also develops methods for hydrologic forecasting and the optimization of sampling and control strategies. Education Dipl., Nat.Tech. Univ., Athens, Civil Engineering  (1974) M.S., MIT, Civil Engineering  (1976) PhD, MIT, Water Resources  (1978) Contact (650) 723-8321 peterk@stanford.edu Mail Code 4020 Links https://web.stanford.edu/~peterk View Full Stanford Profile Back to Top",https://web.stanford.edu/ https://web.stanford.edu/~peterk
Kincho Law,https://cee.stanford.edu/people/kincho-law,"Main content start Professor of Civil and Environmental Engineering Kincho Law Professor of Civil and Environmental Engineering Prof. Law’s professional and research interests focus on the application of computational and information science in engineering.  His work has dealt with various aspects of computational mechanics and structural dynamics, AI and machine learning, large scale database management, Internet and cloud computing, numerical methods and high performance computing.  His research application areas include computer aided engineering, legal and engineering informatics, engineering enterprise integration, web services and supply chain management, monitoring and control of engineering systems, smart infrastructures, and smart manufacturing. Education PhD, Carnegie Mellon University, Civil Engineering  (1981) MS, Carnegie Mellon University, Civil Engineering  (1979) B.Sc, University of Hawaii, Civil Engineering  (1976) BA, University of Hawaii, Mathematics  (1976) Contact (650) 725-3154 Mail Code 4020 Links http://eil.stanford.edu/law View Full Stanford Profile Back to Top",http://eil.stanford.edu/law
Michael Lepech,https://cee.stanford.edu/people/michael-lepech,"Main content start Professor of Civil and Environmental Engineering and Senior Fellow at the Woods Institute for the Environment Michael Lepech Professor of Civil and Environmental Engineering and Senior Fellow at the Woods Institute for the Environment Unsustainable energy and material consumption, waste production, and emissions are some of today’s most pressing global concerns.  To address these concerns, civil engineers are now designing facilities that, for example, passively generate power, reuse waste, and are carbon neutral.   These designs are based foremost on longstanding engineering theory.  Yet woven within this basic knowledge must be new science and new technologies, which advance the field of civil engineering to the forefront of sustainability-focused design. My research develops fundamental engineering design concepts, models, and tools that are tightly integrated with quantitative sustainability assessment and service life modeling across length scales, from material scales to system scales, and throughout the early design, project engineering, construction, and operation life cycle phases of constructed facilities. My research follows the Sustainable Integrated Materials, Structures, Systems (SIMSS) framework. SIMSS is a tool to guide the multi-scale design of sustainable built environments, including multi-physics modeling informed by infrastructure sensing data and computational learning and feedback algorithms to support advanced digital-twinning of engineered systems.  Thus, my research applies SIMMS through two complementary research thrusts;  (1) developing high-fidelity quantitative sustainability assessment methods that enable civil engineers to quickly and probabilistically measure sustainability indicators, and (2) creating multi-scale, fundamental engineering tools that integrate with sustainability assessment and facilitate setting and meeting sustainability targets throughout the life cycle of constructed facilities. Most recently, my research forms the foundation of the newly created Stanford Center at the Incheon Global Campus (SCIGC) in South Korea, a university-wide research center examining the potential for smart city technologies to enhance the sustainability of urban areas.  Located in the smart city of Songdo, Incheon, South Korea, SCIGC is a unique global platform to (i) advance research on the multi-scale design, construction, and operation of sustainable built environments, (ii) demonstrate to cities worldwide the scalable opportunities for new urban technologies (e.g., dense urban sensing networks, dynamic traffic management, autonomous vehicles), and (iii) improve the sustainability and innovative capacity of increasingly smarter cities globally. With an engineering background in civil and environmental engineering and material science (BSE, MSE, PhD), and business training in strategy and finance (MBA), I continue to explore to the intersection of entrepreneurship education, innovation capital training, and the potential of startups to more rapidly transfer and scale technologies to solve some of the world's most challenging problems. Education MBA, University of Michigan, Finance and Strategy  (2008) PhD, University of Michigan, Civil and Environmental Engineering  (2006) Contact (650) 724-9459 mlepech@stanford.edu Mail Code 4020 Links Stanford Center for Sustainable Development and Global Competitiveness Stanford Center at the Incheon Global Campus in South Korea View Full Stanford Profile Back to Top",https://sdgc.stanford.edu/
Christian Linder,https://cee.stanford.edu/people/christian-linder,"Main content start Professor of Civil and Environmental Engineering and, by courtesy, of Mechanical Engineering Christian Linder Professor of Civil and Environmental Engineering and, by courtesy, of Mechanical Engineering Christian Linder is a Professor of Civil and Environmental Engineering and, by courtesy, of Mechanical Engineering. Through the development of novel and efficient in-house computational methods based on a sound mathematical foundation, the research goal of the Computational Mechanics of Materials (CM2) Lab at Stanford University, led by Dr. Linder, is to understand micromechanically originated multi-scale and multi-physics mechanisms in solid materials undergoing large deformations and fracture. Applications include sustainable energy storage materials, flexible electronics, and granular materials. Dr. Linder received his Ph.D. in Civil and Environmental Engineering from UC Berkeley, an MA in Mathematics from UC Berkeley, an M.Sc. in Computational Mechanics from the University of Stuttgart, and a Dipl.-Ing. degree in Civil Engineering from TU Graz. Before joining Stanford in 2013 he was a Junior-Professor of Micromechanics of Materials at the Applied Mechanics Institute of Stuttgart University where he also obtained his Habilitation in Mechanics. Notable honors include a Fulbright scholarship, the 2013 Richard-von-Mises Prize, the 2016 ICCM International Computational Method Young Investigator Award, the 2016 NSF CAREER Award, and the 2019 Presidential Early Career Award for Scientists and Engineers (PECASE). Education Habilitation, University of Stuttgart, Mechanics  (2012) PhD, UC Berkeley, Computational Mechanics  (2007) MA, UC Berkeley, Mathematics  (2006) MSc, University of Stuttgart, Computational Mechanics of Materials and Structures  (2003) Dipl.-Ing., Graz University of Technology, Civil and Environmental Engineering  (2001) Contact (650) 723-2918 linder@stanford.edu Mail Code 4020 Links Linder Lab View Full Stanford Profile Back to Top",https://cm2.stanford.edu
