name,url,profile,additional_urls
Aaron Lindenberg,https://mse.stanford.edu/people/aaron-lindenberg,"Main content start Professor of Materials Science and Engineering and of Photon Science Aaron Lindenberg Professor of Materials Science and Engineering and of Photon Science Lindenberg's research is focused on visualizing the ultrafast dynamics and atomic-scale structure of materials on femtosecond and picosecond time-scales. X-ray and electron scattering and spectroscopic techniques are combined with ultrafast optical techniques to provide a new way of taking snapshots of materials in motion. Current research is focused on the dynamics of phase transitions, ultrafast properties of nanoscale materials, and charge transport, with a focus on materials for information storage technologies, energy-related materials, and nanoscale optoelectronic devices. Education BA, Columbia University (1996) PhD, UC Berkeley (2001) Contact (650) 725-2640 aaronl@stanford.edu Mail Code 0210 Links Group Site View Full Stanford Profile Back to Top",https://lindenberg.sites.stanford.edu/
Paul McIntyre,https://mse.stanford.edu/people/paul-mcintyre,"Main content start Rick and Melinda Reed Professor, Professor of Photon Science and Senior Fellow at the Precourt Institute for Energy Paul McIntyre Rick and Melinda Reed Professor, Professor of Photon Science and Senior Fellow at the Precourt Institute for Energy McIntyre's group performs research on nanostructured inorganic materials for applications in electronics, energy technologies and sensors. He is best known for his work on metal oxide/semiconductor interfaces, ultrathin dielectrics, defects in complex metal oxide thin films, and nanostructured Si-Ge single crystals. His research team synthesizes materials, characterizes their structures and compositions with a variety of advanced microscopies and spectroscopies, studies the passivation of their interfaces, and measures functional properties of devices. Education ScD, MIT (1993) Contact pcm1@stanford.edu Mail Code 4045 View Full Stanford Profile Back to Top",http://msedrupal8.sites.stanford.edu/news
Nicholas Melosh,https://mse.stanford.edu/people/nicholas-melosh,"Main content start Professor of Materials Science and Engineering Nicholas Melosh Professor of Materials Science and Engineering The Melosh group explores how to apply new methods from the semiconductor and self-assembly fields to important problems in biology, materials, and energy. We think about how to rationally design engineered interfaces to enhance communication with biological cells and tissues, or to improve energy conversion and materials synthesis. In particular, we are interested in seamlessly integrating inorganic structures together with biology for improved cell transfection and therapies, and designing new materials, often using diamondoid molecules as building blocks. My group is very interested in how to design new inorganic structures that will seamless integrate with biological systems to address problems that are not feasible by other means. This involves both fundamental work such as to deeply understand how lipid membranes interact with inorganic surfaces, electrokinetic phenomena in biologically relevant solutions, and applying this knowledge into new device designs. Examples of this include “nanostraw” drug delivery platforms for direct delivery or extraction of material through the cell wall using a biomimetic gap-junction made using nanoscale semiconductor processing techniques. We also engineer materials and structures for neural interfaces and electronics pertinent to highly parallel data acquisition and recording. For instance, we have created inorganic electrodes that mimic the hydrophobic banding of natural transmembrane proteins, allowing them to ‘fuse’ into the cell wall, providing a tight electrical junction for solid-state patch clamping. In addition to significant efforts at engineering surfaces at the molecular level, we also work on ‘bridge’ projects that span between engineering and biological/clinical needs. My long history with nano- and microfabrication techniques and their interactions with biological constructs provide the skills necessary to fabricate and analyze new bio-electronic systems. Research Interests: Bio-inorganic Interface Molecular materials at interfaces Self-Assembly and Nucleation and Growth Education PhD, University of California at Santa Barbara, Materials Science and Engineering  (2001) BS, Harvey Mudd College, Chemistry  (1996) Contact nmelosh@stanford.edu Mail Code 4034 View Full Stanford Profile Back to Top",http://msedrupal8.sites.stanford.edu/news
Friedrich Prinz,https://mse.stanford.edu/people/friedrich-prinz,"Main content start Leonardo Professor, Professor of Mechanical Engineering, of Materials Science and Engineering and Senior Fellow at the Precourt Institute for Energy Friedrich Prinz Leonardo Professor, Professor of Mechanical Engineering, of Materials Science and Engineering and Senior Fellow at the Precourt Institute for Energy Fritz Prinz is the Leonardo Professor in the School of Engineering at Stanford University, Professor of Materials Science and Engineering, Professor of Mechanical Engineering, and Senior Fellow at the Precourt Institute for Energy. He also serves as the Director of the Nanoscale Prototyping Laboratory and Faculty Co-director of the NPL-Affiliate Program. A solid-state physicist by training, Prinz leads a group of doctoral students, postdoctoral scholars, and visiting scholars who are addressing fundamental issues on energy conversion and storage at the nanoscale. In his Laboratory, a wide range of nano-fabrication technologies are employed to build prototype fuel cells and capacitors with induced topological electronic states. We are testing these concepts and novel material structures through atomic layer deposition, scanning tunneling microscopy, impedance spectroscopy and other technologies. In addition, the Prinz group group uses atomic scale modeling to gain insights into the nature of charge separation and recombination processes. Before coming to Stanford in 1994, he was on the faculty at Carnegie Mellon University. Prinz earned a PhD in Physics at the University of Vienna. Education PhD, University of Vienna, Physics  (1975) Contact (650) 725-2018 prinz-nanolab@stanford.edu Mail Code 3030 Links Nanoscale Prototyping Laboratory View Full Stanford Profile Back to Top",https://nplab.stanford.edu
Alberto Salleo,https://mse.stanford.edu/people/alberto-salleo,"Main content start Hong Seh and Vivian W. M. Lim Professor and Professor of Photon Science Alberto Salleo Hong Seh and Vivian W. M. Lim Professor and Professor of Photon Science Novel materials and processing techniques for large-area and flexible electronic/photonic devices. Polymeric materials for electronics, bioelectronics, and biosensors. Electrochemical devices for neuromorphic computing. Defects and structure/property studies of polymeric semiconductors, nano-structured and amorphous materials in thin films. Advanced characterization techniques for soft matter. Education PhD, UC Berkeley, Materials Science  (2001) Contact asalleo@stanford.edu Mail Code 4045 Links Lab Site View Full Stanford Profile Back to Top",https://salleo.stanford.edu
Robert Sinclair,https://mse.stanford.edu/people/robert-sinclair,"Main content start Charles M. Pigott Professor in the School of Engineering Robert Sinclair Charles M. Pigott Professor in the School of Engineering Using high-resolution transmission electron microscopy, Sinclair studies microelectronic, magnetic thin film microstructure and nanomaterials. Education BA, Cambridge University, Materials Science  (1968) MA, Cambridge University, Materials Science  (1972) PhD, Cambridge University, Materials Science  (1972) Contact (650) 723-1102 bobsinc@stanford.edu Mail Code 4034 View Full Stanford Profile Back to Top",http://msedrupal8.sites.stanford.edu/news
Andrew Spakowitz,https://mse.stanford.edu/people/andrew-spakowitz,"Main content start Senior Associate Dean for Research and Faculty Affairs, Professor of Chemical Engineering, of Materials Science and Engineering and, by courtesy, of Applied Physics Andrew Spakowitz Senior Associate Dean for Research and Faculty Affairs, Professor of Chemical Engineering, of Materials Science and Engineering and, by courtesy, of Applied Physics Theory and Computation of Biological Processes and Complex Materials The Spakowitz lab is engaged in projects that address fundamental chemical and physical phenomena underlying a range of biological processes and soft-material applications. Current research in our lab focuses on four main research themes: chromosomal organization and dynamics, protein self-assembly, polymer membranes, and charge transport in conducting polymers. These broad research areas offer complementary perspectives on chemical and physical processes, and we leverage this complementarity throughout our research. Our approach draws from a diverse range of theoretical and computational methods, including analytical theory of semiflexible polymers, polymer field theory, continuum elastic mechanics, Brownian dynamics simulation, equilibrium and dynamic Monte Carlo simulations, and analytical theory and numerical simulations of reaction-diffusion phenomena. A common thread in our work is the need to capture phenomena over many length and time scales, and our flexibility in research methodologies provides us with the critical tools to address these complex multidisciplinary problems. Education PhD, California Institute of Technology (2004) Contact ajspakow@stanford.edu Mail Code 4027 Links Spakowitz Research Group Website View Full Stanford Profile Back to Top",http://web.stanford.edu/~ajspakow/
Shan X. Wang,https://mse.stanford.edu/people/shan-wang,"Main content start Leland T. Edwards Professor in the School of Engineering and Professor of Electrical Engineering and, by courtesy, of Radiology (Molecular Imaging Program at Stanford) Shan X. Wang Leland T. Edwards Professor in the School of Engineering and Professor of Electrical Engineering and, by courtesy, of Radiology (Molecular Imaging Program at Stanford) Dr. Wang is the Leland T. Edwards Professor in the School of Engineering and Professor of Materials Science and Engineering, jointly of Electrical Engineering and, by courtesy, of Radiology (Molecular Imaging Program at Stanford). He directs the Center for Magnetic Nanotechnology and is a leading expert in biosensors, information storage and spintronics. His research and inventions span across a variety of areas including magnetic biochips, in vitro diagnostics, cancer biomarkers, magnetic nanoparticles, magnetic sensors, magnetoresistive random access memory, and magnetic integrated inductors. He has over 300 publications, and holds 70 issued or pending patents in these and interdisciplinary areas. He was named an inaugural Fred Terman Fellow, and was elected a Fellow of the Institute of Electrical and Electronics Engineers (IEEE), a Fellow of American Physical Society (APS) and a Fellow of National Academy of Inventors (FNAI) for his seminal contributions to magnetic materials, nanosensors and cancer diagnostics. His team won the Grand Challenge Exploration Award from Gates Foundation (2010), the XCHALLENGE Distinguished Award (2014), and the Bold Epic Innovator Award from the XPRIZE Foundation (2017). He coauthored two textbooks: Magnetic Information Storage Technology (Academic Press) and Biochips and Medical Imaging (Wiley). Dr. Wang cofounded six high-tech startups in Silicon Valley, including Curve Biosciences, Magic Lifescience, MagArray, and Nvigen.In 2023, Curve Biosciences demonstrated a circulating tumor DNA NGS assay, enabling early detection of liver cancer from cirrhosis with unprecedented sensitivity and specificity (both  ≥95%); Magic received a Gates Foundation grant and launched clinical trials to seek FDA clearance for its rapid NAT products at POC. In 2018 MagArray launched a first of its kind lung cancer early diagnostic assay based on protein cancer biomarkers and support vector machine (SVM). Through his participation and leadership in Cancer Nanotechnology Excellence, Semiconductor Research Corp (SRC) and Microelectronics Commons, he is actively engaged in the transformative R&D of healthcare, energy-efficient computing and edge AI. Education PhD, Carnegie Mellon University, Electrical and Computer Engineering  (1993) Contact (650) 723-8671 sxwang@stanford.edu Mail Code 4045 Links Wang Group Website View Full Stanford Profile Back to Top",https://wanggroup.stanford.edu
Eric Appel,https://mse.stanford.edu/people/eric-appel,"Main content start Associate Professor of Materials Science and Engineering, Senior Fellow at the Woods Institute for the Environment and Associate Professor, by courtesy, of Pediatrics (Endocrinology) and of Bioengineering Eric Appel Associate Professor of Materials Science and Engineering, Senior Fellow at the Woods Institute for the Environment and Associate Professor, by courtesy, of Pediatrics (Endocrinology) and of Bioengineering Eric A. Appel is an Associate Professor of Materials Science & Engineering at Stanford University. He received his BS in Chemistry and MS in Polymer Science from Cal Poly, San Luis Obispo. Eric performed his MS thesis research with Robert D. Miller and James L. Hedrick at the IBM Almaden Research Center in San Jose, CA. He then obtained his PhD in Chemistry working in the lab of Dr. Oren A. Scherman in the Melville Laboratory for Polymer Synthesis at the University of Cambridge. His PhD research focused on the preparation of dynamic and stimuli-responsive supramolecular polymeric materials. For his PhD work, Eric was the recipient of the Jon Weaver PhD prize from the Royal Society of Chemistry and a Graduate Student Award from the Materials Research Society. Upon graduating from Cambridge in 2012, he was awarded a National Research Service Award from the NIH (NIBIB) and pursued a Wellcome Trust Postdoctoral Fellowship at MIT working with Robert S. Langer on the development of supramolecular biomaterials for drug delivery and tissue engineering. Eric’s research at Stanford focuses on the development of biomimetic polymeric materials that can be used as tools to better understand fundamental biological processes and to engineer advanced healthcare solutions. His research has led to more than one hundred publications, 35 pending or granted patents, and formed the basis for three start-up companies. He has received a Margaret A. Cunningham Immune Mechanisms in Cancer Research Award and young faculty awards from the Hellman Scholars Fund, the American Diabetes Association, the American Cancer Society, and the PhRMA Foundation. Eric received the IUPAC Hanwha-Total Young Polymer Scientist Award for 2022, the Society for Biomaterials Young Investigator Award for 2023, and the Biomaterials Science Lectureship Award from the Royal Society of Chemistry for 2023. Education Postdoc, MIT, Bioengineering Ph.D., University of Cambridge, Chemistry  (2012) M.S., Cal Poly, SLO, Polymer Science  (2008) B.S., Cal Poly, SLO, Chemistry  (2008) Contact eappel@stanford.edu Mail Code 4034 Links LinkedIn View Full Stanford Profile Back to Top",https://www.linkedin.com/in/eric-appel-29203111
Colin Ophus,https://mse.stanford.edu/people/colin-ophus,"Main content start Associate Professor of Materials Science and Engineering and Center Fellow at the Precourt Institute for Energy Colin Ophus Associate Professor of Materials Science and Engineering and Center Fellow at the Precourt Institute for Energy Colin Ophus is an Associate Professor in the Department of Materials Science and Engineering and a Center Fellow at the Precourt Institute for Energy, Stanford University. He previously worked as a Staff Scientist at the National Center for Electron Microscopy (NCEM), part of the Molecular Foundry, at Lawrence Berkeley Lab. He was awarded a US Department of Energy (DOE) Early Career award in 2018, and the Burton medal from the Microscopy Society of America (MSA) in 2018. His research focuses on experimental methods, reconstruction algorithms, and software codes for simulation, analysis, and instrument design of transmission electron microscopy (TEM) and scanning TEM (STEM). Colin advocates for open science and his group has developed open-source scientific software including as the Prismatic STEM simulation code and py4DSTEM analysis toolkit.  He has taught many workshops around the world on topics ranging from scientific visualization to large scale data analysis.  He also is the founder and editor-in-chief for a new journal based on interactive science communication named Elemental Microscopy. Contact cophus@stanford.edu Mail Code 4240 Links Colin Ophus Lab Elemental Microscopy Google Scholar View Full Stanford Profile Back to Top",http://colab.stanford.edu/
Leora Dresselhaus-Marais,https://mse.stanford.edu/people/leora-dresselhaus-marais,"Main content start Assistant Professor of Materials Science and Engineering, of Photon Science and, by courtesy, of Mechanical Engineering Leora Dresselhaus-Marais Assistant Professor of Materials Science and Engineering, of Photon Science and, by courtesy, of Mechanical Engineering Leora studies how modern methods can enable new opportunities to update ""old-school"" materials processing and manufacturing for sustainability. This includes designing new microscopes and using them to get a deeper view into the extraction, forming, and functional properties of metallic materials. Leora's group works on thrusts in sustainable steelmaking (specifically ironmaking), metal 3D printing, and studies of the fundamental mechanisms underlying properties in materials. Leora is an Assistant Professor in the Department of Materials Science & Engineering, with a courtesy appointment in Mechanical Engineering, and a term appointment in Photon Science at the SLAC National Accelerator Lab. Leora was also appointed as a Precourt Center Fellow and a Gabilan Fellow at Stanford University, and was selected for a Young Investigator Research Program (YIP) Award from the AFOSR in 2023. Before coming to Stanford, Leora was a Lawrence Fellow in the Physics Division of the Physics and Life Sciences Directorate at Lawrence Livermore National Labs, where she developed the tools to study time-resolved defect dynamics in bulk materials -- giving new insights into long-standing problems in materials science. Leora did her PhD in Physical Chemistry with Prof. Keith Nelson at MIT, where she demonstrated how shock waves initiate chemistry in RDX that couples to deformations in unique ways that enhance the sensitivity. Leora did her BA and MSc in Chemistry at the University of Pennsylvania. Contact leoradm@stanford.edu Mail Code 4045 Links Group Website View Full Stanford Profile Back to Top",https://mesoscale.squarespace.com/
Guosong Hong,https://mse.stanford.edu/people/guosong-hong,"Main content start Assistant Professor of Materials Science and Engineering Guosong Hong Assistant Professor of Materials Science and Engineering Guosong Hong's research aims to bridge materials science and neuroscience, and blur the distinction between the living and non-living worlds by developing novel neuroengineering tools to interrogate and manipulate the brain. Specifically, the Hong lab is currently developing ultrasound, infrared, and radiofrequency-based in-vivo neural interfaces with minimal invasiveness, high spatiotemporal resolution, and cell-type specificity. Dr. Guosong Hong received his PhD in chemistry from Stanford University in 2014, and then carried out postdoctoral studies at Harvard University. Dr. Hong joined Stanford Materials Science and Engineering and Neurosciences Institute as an assistant professor in 2018. He is a recipient of the NIH Pathway to Independence (K99/R00) Award, the MIT Technology Review ‘35 Innovators Under 35’ Award, the Science PINS Prize for Neuromodulation, the NSF CAREER Award, the Walter J. Gores Award for Excellence in Teaching, and the Rita Allen Foundation Scholars Award. Education Postdoc training, Harvard University, Chemistry and Chemical Biology  (2018) PhD, Stanford University, Chemistry  (2014) Contact guosongh@stanford.edu Mail Code 4034 Links My Lab Site Google Scholar NIH MyBibliography View Full Stanford Profile Back to Top",http://guosonghong.com
Felipe Jornada,https://mse.stanford.edu/people/felipe-jornada,"Main content start Assistant Professor of Materials Science and Engineering Felipe Jornada Assistant Professor of Materials Science and Engineering Felipe Jornada's research aims at predicting and understanding excited-state phenomena in quantum and energy materials. In order to make reliable predictions on novel materials, he relies on high-performance computer calculations based on parameter-free, quantum-mechanical theories that are developed in his group. He is interested in studying fundamental aspects of these excitations – their lifetimes, dynamics, and stability/binding energies – and how they can be engineered in novel materials, such as nanostructured and low-dimensional systems. His ultimate goal is to use insights from atomistic calculations to rationally design new materials with applications in energy research, electronics, optoelectronics, and quantum technologies. Felipe received his Ph.D. degree in physics from UC Berkeley in 2017 under the advice of Prof. Steven G. Louie. His Ph.D. research focused on the prediction of the electronic and optical properties of new quasi-two-dimensional materials, such as graphene and monolayer transition metal dichalcogenides. In his postdoc, he studied a number of problems related to multiparticle excitations in low-dimensional materials, including biexcitons and plasmons. Felipe joined the Stanford faculty in January 2020 and an assistant professor in the Department of Materials Science and Engineering. Education Ph.D., UC Berkeley, Physics  (2017) M.S., Federal University of Rio Grande do Sul, Brazil, Physics  (2010) B.A., Federal University of Rio Grande do Sul, Brazil, Physics  (2007) Stanford Affiliations Jornada Research Group Contact jornada@stanford.edu Mail Code 4034 View Full Stanford Profile Back to Top",http://msedrupal8.sites.stanford.edu/news
